Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
165,Entry long,2026-04-06 09:45,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.692339|rs_vs_spy=0.584533|gap_atr=0.105291|ext_atr=0.130981|risk_atr=0.116922,258.53,76,19648.28,60.8,0.31,0,112.48,0.57,-3.04,-0.02,-1347.5,-5.39,3
166,Exit short,2026-04-07 11:15,sl1|exit_reason=trail|mfe_r=3.724261,247.24,32,8042.88,131.2,1.63,0,180.8,2.25,-0.64,-0.01,-1216.3,-4.87,20
166,Entry short,2026-04-07 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.486635|rs_vs_spy=-1.763164|gap_atr=-0.449638|ext_atr=0.330117|risk_atr=0.269508,251.34,32,8042.88,131.2,1.63,0,180.8,2.25,-0.64,-0.01,-1216.3,-4.87,20
167,Exit long,2026-04-08 15:50,sl1|exit_reason=eod|mfe_r=0.929594,258.35,101,26068.1,25.25,0.10,0,44.44,0.17,-41.41,-0.16,-1191.05,-4.76,3
167,Entry long,2026-04-08 15:35,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.93346|rs_vs_spy=0.097253|gap_atr=0.800259|ext_atr=0.014852|risk_atr=0.08,258.1,101,26068.1,25.25,0.10,0,44.44,0.17,-41.41,-0.16,-1191.05,-4.76,3
168,Exit short,2026-04-09 10:00,sl1|exit_reason=stop|mfe_r=0,256.85,80,20495.2,-52.8,-0.26,0,8,0.04,-52.8,-0.26,-1243.85,-4.98,1
168,Entry short,2026-04-09 09:55,sl1|setup=pdl_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.54382|rs_vs_spy=-1.137975|gap_atr=0.011308|ext_atr=0.296182|risk_atr=0.10008,256.19,80,20495.2,-52.8,-0.26,0,8,0.04,-52.8,-0.26,-1243.85,-4.98,1
169,Exit long,2026-04-10 11:00,sl1|exit_reason=trail|mfe_r=2.409636,261.41,67,17447.47,67,0.38,0,118.59,0.68,-14.74,-0.08,-1176.85,-4.71,14
169,Entry long,2026-04-10 09:50,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.649389|rs_vs_spy=0.229624|gap_atr=-0.072847|ext_atr=0.071606|risk_atr=0.121606,260.41,67,17447.47,67,0.38,0,118.59,0.68,-14.74,-0.08,-1176.85,-4.71,14
170,Exit short,2026-04-13 09:50,sl1|exit_reason=stop|mfe_r=0.699327,258.33,105,27070.05,-54.6,-0.20,0,32.55,0.12,-54.6,-0.20,-1231.45,-4.93,3
170,Entry short,2026-04-13 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.921584|rs_vs_spy=-0.713208|gap_atr=-0.115283|ext_atr=0.115283|risk_atr=0.08,257.81,105,27070.05,-54.6,-0.20,0,32.55,0.12,-54.6,-0.20,-1231.45,-4.93,3
171,Exit short,2026-04-13 15:50,sl1|exit_reason=stop|mfe_r=0.254301,258.21,105,27057.45,-54.6,-0.20,0,10.5,0.04,-54.6,-0.20,-1286.05,-5.14,4
171,Entry short,2026-04-13 15:30,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.810186|rs_vs_spy=-1.770612|gap_atr=-0.115283|ext_atr=0.000046|risk_atr=0.08,257.69,105,27057.45,-54.6,-0.20,0,10.5,0.04,-54.6,-0.20,-1286.05,-5.14,4
172,Exit long,2026-04-14 09:45,sl1|exit_reason=be|mfe_r=0.968657,260.9,56,14612.64,-2.24,-0.02,0,55.44,0.38,-18.48,-0.13,-1288.29,-5.15,2
172,Entry long,2026-04-14 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.324666|rs_vs_spy=0.484262|gap_atr=-0.008696|ext_atr=0.11902|risk_atr=0.152608,260.94,56,14612.64,-2.24,-0.02,0,55.44,0.38,-18.48,-0.13,-1288.29,-5.15,2
173,Exit long,2026-04-15 09:40,sl1|exit_reason=stop|mfe_r=0,259.63,110,28614.3,-55,-0.19,0,7.7,0.03,-55,-0.19,-1343.29,-5.37,1
173,Entry long,2026-04-15 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.257528|rs_vs_spy=0.634013|gap_atr=-0.134732|ext_atr=0.119085|risk_atr=0.08,260.13,110,28614.3,-55,-0.19,0,7.7,0.03,-55,-0.19,-1343.29,-5.37,1
174,Exit long,2026-04-15 10:20,sl1|exit_reason=trail|mfe_r=4.248917,260.56,110,28504.3,157.3,0.55,0,210.1,0.74,-8.8,-0.03,-1185.99,-4.74,4
174,Entry long,2026-04-15 10:00,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.279026|rs_vs_spy=0.390389|gap_atr=-0.134732|ext_atr=0.02343|risk_atr=0.08,259.13,110,28504.3,157.3,0.55,0,210.1,0.74,-8.8,-0.03,-1185.99,-4.74,4
175,Exit long,2026-04-15 11:20,sl1|exit_reason=be|mfe_r=1.282411,262.71,46,12086.5,-1.84,-0.02,0,63.02,0.52,-4.6,-0.04,-1187.83,-4.75,6
175,Entry long,2026-04-15 10:50,sl1|setup=pdh_retest|side=long|grade=A|size=half|score=5|window=midday|tier=neutral|rvol=1.5226|rs_vs_spy=1.587295|gap_atr=-0.134732|ext_atr=0.477032|risk_atr=0.190897,262.75,46,12086.5,-1.84,-0.02,0,63.02,0.52,-4.6,-0.04,-1187.83,-4.75,6
176,Exit short,2026-04-16 09:50,sl1|exit_reason=be|mfe_r=0.91174,263.02,93,24457.14,-3.72,-0.02,0,89.28,0.37,-15.81,-0.06,-1191.55,-4.77,3
176,Entry short,2026-04-16 09:35,sl1|setup=orb_break|side=short|grade=A|size=full|score=5|window=open|tier=neutral|rvol=1.939765|rs_vs_spy=-1.312311|gap_atr=0.054262|ext_atr=0.231485|risk_atr=0.182263,262.98,93,24457.14,-3.72,-0.02,0,89.28,0.37,-15.81,-0.06,-1191.55,-4.77,3
177,Exit long,2026-04-17 09:55,sl1|exit_reason=trail|mfe_r=2.607334,268.98,105,28174.65,68.25,0.24,0,127.05,0.45,-2.1,-0.01,-1123.3,-4.49,1
177,Entry long,2026-04-17 09:50,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.477815|rs_vs_spy=0.279164|gap_atr=0.607106|ext_atr=0.024511|risk_atr=0.08,268.33,105,28174.65,68.25,0.24,0,127.05,0.45,-2.1,-0.01,-1123.3,-4.49,1
178,Exit long,2026-04-20 09:40,sl1|exit_reason=stop|mfe_r=0,271.97,102,27795,-54.06,-0.19,0,30.6,0.11,-54.06,-0.19,-1177.36,-4.71,1
178,Entry long,2026-04-20 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.149116|rs_vs_spy=0.795132|gap_atr=0.03109|ext_atr=0.057511|risk_atr=0.08,272.5,102,27795,-54.06,-0.19,0,30.6,0.11,-54.06,-0.19,-1177.36,-4.71,1
179,Exit short,2026-04-21 12:55,sl1|exit_reason=trail|mfe_r=6.276681,266.28,58,15704.08,259.84,1.65,0,310.88,1.98,-5.8,-0.04,-917.52,-3.67,34
179,Entry short,2026-04-21 10:05,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.869476|rs_vs_spy=-0.372193|gap_atr=-0.249843|ext_atr=0.093725|risk_atr=0.143725,270.76,58,15704.08,259.84,1.65,0,310.88,1.98,-5.8,-0.04,-917.52,-3.67,34
180,Exit long,2026-04-22 09:45,sl1|exit_reason=trail|mfe_r=1.746329,268.5,102,27365.58,21.42,0.08,0,84.66,0.31,-2.04,-0.01,-896.1,-3.58,1
180,Entry long,2026-04-22 09:40,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.822124|rs_vs_spy=0.248338|gap_atr=0.258046|ext_atr=0.096495|risk_atr=0.08,268.29,102,27365.58,21.42,0.08,0,84.66,0.31,-2.04,-0.01,-896.1,-3.58,1
181,Exit short,2026-04-24 10:15,sl1|exit_reason=stop|mfe_r=0.159549,271.95,66,17895.9,-52.8,-0.30,0,6.6,0.04,-52.8,-0.30,-948.9,-3.80,2
181,Entry short,2026-04-24 10:05,sl1|setup=pdl_retest|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.84805|rs_vs_spy=-0.524187|gap_atr=-0.091023|ext_atr=0.02428|risk_atr=0.124473,271.15,66,17895.9,-52.8,-0.30,0,6.6,0.04,-52.8,-0.30,-948.9,-3.80,2
182,Exit long,2026-04-27 09:50,sl1|exit_reason=stop|mfe_r=0,267.47,106,28406.94,-55.12,-0.19,0,25.44,0.09,-55.12,-0.19,-1004.02,-4.02,1
182,Entry long,2026-04-27 09:45,sl1|setup=orb_break|side=long|grade=B|size=half|score=3|window=open|tier=neutral|rvol=1.32027|rs_vs_spy=0.748592|gap_atr=-0.829814|ext_atr=0.178086|risk_atr=0.08,267.99,106,28406.94,-55.12,-0.19,0,25.44,0.09,-55.12,-0.19,-1004.02,-4.02,1
183,Exit long,2026-04-27 15:50,sl1|exit_reason=eod|mfe_r=1.677955,267.52,101,26983.16,36.36,0.13,0,81.81,0.30,-8.08,-0.03,-967.66,-3.87,5
183,Entry long,2026-04-27 15:25,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=3|window=power|tier=neutral|rvol=0.955232|rs_vs_spy=0.121188|gap_atr=-0.829814|ext_atr=0.034112|risk_atr=0.084112,267.16,101,26983.16,36.36,0.13,0,81.81,0.30,-8.08,-0.03,-967.66,-3.87,5
184,Exit long,2026-04-29 10:10,sl1|exit_reason=be|mfe_r=0.937983,269.32,48,12929.28,-1.92,-0.01,0,45.12,0.35,-27.84,-0.22,-969.58,-3.88,5
184,Entry long,2026-04-29 09:45,sl1|setup=orb_break|side=long|grade=B|size=half|score=3|window=open|tier=neutral|rvol=0.53725|rs_vs_spy=0.797904|gap_atr=-0.531566|ext_atr=0.169038|risk_atr=0.174373,269.36,48,12929.28,-1.92,-0.01,0,45.12,0.35,-27.84,-0.22,-969.58,-3.88,5
185,Exit long,2026-04-30 14:30,sl1|exit_reason=time|mfe_r=0.06536,273.61,36,9867.96,-18,-0.18,0,2.52,0.03,-23.76,-0.24,-987.58,-3.95,6
185,Entry long,2026-04-30 14:00,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=1.043653|rs_vs_spy=0.877488|gap_atr=0.043585|ext_atr=0.410288|risk_atr=0.240064,274.11,36,9867.96,-18,-0.18,0,2.52,0.03,-23.76,-0.24,-987.58,-3.95,6
186,Exit long,2026-04-30 15:40,sl1|exit_reason=time|mfe_r=0.329909,274.45,54,14807.88,12.42,0.08,0,15.66,0.11,-17.28,-0.12,-975.16,-3.90,6
186,Entry long,2026-04-30 15:10,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=1.099684|rs_vs_spy=0.708697|gap_atr=0.043585|ext_atr=0.370611|risk_atr=0.161177,274.22,54,14807.88,12.42,0.08,0,15.66,0.11,-17.28,-0.12,-975.16,-3.90,6
187,Exit long,2026-05-01 10:05,sl1|exit_reason=trail|mfe_r=2.954112,284.92,198,56228.04,186.12,0.33,0,291.06,0.52,-29.7,-0.05,-789.04,-3.16,2
187,Entry long,2026-05-01 09:55,sl1|setup=orb_break|side=long|grade=A|size=full|score=5|window=open|tier=neutral|rvol=4.177746|rs_vs_spy=1.421688|gap_atr=1.334152|ext_atr=0.337788|risk_atr=0.085668,283.98,198,56228.04,186.12,0.33,0,291.06,0.52,-29.7,-0.05,-789.04,-3.16,2
188,Exit long,2026-05-01 10:55,sl1|exit_reason=stop|mfe_r=0,282.98,106,30051,-55.12,-0.18,0,22.26,0.07,-55.12,-0.18,-844.16,-3.38,1
188,Entry long,2026-05-01 10:50,sl1|setup=vwap_reclaim|side=long|grade=A|size=half|score=5|window=midday|tier=neutral|rvol=4.016679|rs_vs_spy=1.433958|gap_atr=1.334152|ext_atr=0.017818|risk_atr=0.08,283.5,106,30051,-55.12,-0.18,0,22.26,0.07,-55.12,-0.18,-844.16,-3.38,1
189,Exit long,2026-05-01 11:25,sl1|exit_reason=be|mfe_r=1.310132,283.53,90,25521.3,-3.6,-0.01,0,63,0.25,-25.2,-0.10,-847.76,-3.39,3
189,Entry long,2026-05-01 11:10,sl1|setup=vwap_reclaim|side=long|grade=A|size=half|score=5|window=midday|tier=neutral|rvol=3.867659|rs_vs_spy=1.442423|gap_atr=1.334152|ext_atr=0.043342|risk_atr=0.093342,283.57,90,25521.3,-3.6,-0.01,0,63,0.25,-25.2,-0.10,-847.76,-3.39,3
190,Exit short,2026-05-04 10:15,sl1|exit_reason=be|mfe_r=1.438149,276.18,56,15463.84,-2.24,-0.01,0,70.56,0.46,-14.56,-0.09,-850,-3.40,5
190,Entry short,2026-05-04 09:50,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.144384|rs_vs_spy=-1.314884|gap_atr=-0.062115|ext_atr=0.167834|risk_atr=0.13484,276.14,56,15463.84,-2.24,-0.01,0,70.56,0.46,-14.56,-0.09,-850,-3.40,5
191,Exit short,2026-05-04 14:55,sl1|exit_reason=be|mfe_r=0.927937,276.78,94,26013.56,-3.76,-0.01,0,44.18,0.17,-18.8,-0.07,-853.76,-3.42,6
191,Entry short,2026-05-04 14:25,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.971184|rs_vs_spy=-0.728175|gap_atr=-0.062115|ext_atr=0.001796|risk_atr=0.08,276.74,94,26013.56,-3.76,-0.01,0,44.18,0.17,-18.8,-0.07,-853.76,-3.42,6
192,Exit long,2026-05-05 10:05,sl1|exit_reason=be|mfe_r=1.004333,279.55,73,20410.07,-2.92,-0.01,0,48.18,0.24,-16.06,-0.08,-856.68,-3.43,2
192,Entry long,2026-05-05 09:55,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.732128|rs_vs_spy=0.851222|gap_atr=0.003822|ext_atr=0.099436|risk_atr=0.103506,279.59,73,20410.07,-2.92,-0.01,0,48.18,0.24,-16.06,-0.08,-856.68,-3.43,2
193,Exit long,2026-05-06 11:05,sl1|exit_reason=be|mfe_r=1.159407,284.5,26,7398.04,-1.04,-0.01,0,56.68,0.77,-18.46,-0.25,-857.72,-3.43,16
193,Entry long,2026-05-06 09:45,sl1|setup=orb_retest|side=long|grade=B|size=half|score=3|window=open|tier=neutral|rvol=0.822931|rs_vs_spy=0.798108|gap_atr=-0.33682|ext_atr=0.269879|risk_atr=0.285323,284.54,26,7398.04,-1.04,-0.01,0,56.68,0.77,-18.46,-0.25,-857.72,-3.43,16
194,Exit long,2026-05-07 10:05,sl1|exit_reason=be|mfe_r=0.841759,291.02,40,11642.4,-1.6,-0.01,0,42.8,0.37,-6,-0.05,-859.32,-3.44,2
194,Entry long,2026-05-07 09:55,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.236141|rs_vs_spy=0.829023|gap_atr=0.242786|ext_atr=0.226958|risk_atr=0.183382,291.06,40,11642.4,-1.6,-0.01,0,42.8,0.37,-6,-0.05,-859.32,-3.44,2
195,Exit short,2026-05-07 15:50,sl1|exit_reason=eod|mfe_r=0.686927,286.76,27,7748.73,6.21,0.08,0,32.67,0.42,-14.85,-0.19,-853.11,-3.41,13
195,Entry short,2026-05-07 14:45,sl1|setup=lod_break|side=short|grade=B|size=half|score=4|window=power|tier=neutral|rvol=1.104359|rs_vs_spy=-0.056246|gap_atr=0.242786|ext_atr=0.415731|risk_atr=0.26835,286.99,27,7748.73,6.21,0.08,0,32.67,0.42,-14.85,-0.19,-853.11,-3.41,13
196,Exit long,2026-05-08 10:05,sl1|exit_reason=stop|mfe_r=0.590742,293.02,84,24667.44,-53.76,-0.22,0,27.72,0.11,-53.76,-0.22,-906.87,-3.63,4
196,Entry long,2026-05-08 09:45,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.364424|rs_vs_spy=1.064988|gap_atr=0.400029|ext_atr=0.116923|risk_atr=0.089101,293.66,84,24667.44,-53.76,-0.22,0,27.72,0.11,-53.76,-0.22,-906.87,-3.63,4
197,Exit long,2026-05-08 15:50,sl1|exit_reason=eod|mfe_r=1.017049,294.06,68,19960.04,36.04,0.18,0,48.96,0.25,-37.4,-0.19,-870.83,-3.48,7
197,Entry long,2026-05-08 15:15,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=1.145893|rs_vs_spy=0.873236|gap_atr=0.400029|ext_atr=0.059421|risk_atr=0.109421,293.53,68,19960.04,36.04,0.18,0,48.96,0.25,-37.4,-0.19,-870.83,-3.48,7
198,Exit short,2026-05-11 09:45,sl1|exit_reason=stop|mfe_r=0,290.9,93,26999.76,-53.94,-0.20,0,8.37,0.03,-53.94,-0.20,-924.77,-3.70,1
198,Entry short,2026-05-11 09:40,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.788843|rs_vs_spy=-0.839073|gap_atr=-0.17992|ext_atr=0.121956|risk_atr=0.08,290.32,93,26999.76,-53.94,-0.20,0,8.37,0.03,-53.94,-0.20,-924.77,-3.70,1
199,Exit long,2026-05-12 10:00,sl1|exit_reason=stop|mfe_r=0,293.3,67,19704.03,-52.93,-0.27,0,6.03,0.03,-52.93,-0.27,-977.7,-3.91,1
199,Entry long,2026-05-12 09:55,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.684221|rs_vs_spy=0.754883|gap_atr=-0.032409|ext_atr=0.109875|risk_atr=0.114817,294.09,67,19704.03,-52.93,-0.27,0,6.03,0.03,-52.93,-0.27,-977.7,-3.91,1
200,Exit long,2026-05-13 09:40,sl1|exit_reason=stop|mfe_r=0,296.48,100,29702,-54,-0.18,0,48,0.16,-54,-0.18,-1031.7,-4.13,1
200,Entry long,2026-05-13 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.756081|rs_vs_spy=1.415942|gap_atr=-0.214155|ext_atr=0.125194|risk_atr=0.08,297.02,100,29702,-54,-0.18,0,48,0.16,-54,-0.18,-1031.7,-4.13,1
201,Exit short,2026-05-14 10:05,sl1|exit_reason=stop|mfe_r=0.595535,297.91,99,29438.64,-54.45,-0.18,0,27.72,0.09,-54.45,-0.18,-1086.15,-4.34,2
201,Entry short,2026-05-14 09:55,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.664394|rs_vs_spy=-0.921287|gap_atr=0.139752|ext_atr=0.114916|risk_atr=0.08,297.36,99,29438.64,-54.45,-0.18,0,27.72,0.09,-54.45,-0.18,-1086.15,-4.34,2
202,Exit long,2026-05-15 11:40,sl1|exit_reason=trail|mfe_r=3.228762,301.45,37,11046.72,106.93,0.97,0,156.51,1.42,-38.11,-0.34,-979.22,-3.92,22
202,Entry long,2026-05-15 09:50,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.619593|rs_vs_spy=0.305422|gap_atr=0.012884|ext_atr=0.16199|risk_atr=0.21199,298.56,37,11046.72,106.93,0.97,0,156.51,1.42,-38.11,-0.34,-979.22,-3.92,22
203,Exit short,2026-05-18 10:05,sl1|exit_reason=trail|mfe_r=1.665231,297.89,59,17586.13,10.62,0.06,0,81.42,0.46,-24.78,-0.14,-968.6,-3.87,4
203,Entry short,2026-05-18 09:45,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.820255|rs_vs_spy=-0.581676|gap_atr=-0.008009|ext_atr=0.08467|risk_atr=0.13467,298.07,59,17586.13,10.62,0.06,0,81.42,0.46,-24.78,-0.14,-968.6,-3.87,4
204,Exit long,2026-05-19 09:45,sl1|exit_reason=be|mfe_r=1.147777,299.77,100,29981,-4,-0.01,0,62,0.21,-42,-0.14,-972.6,-3.89,2
204,Entry long,2026-05-19 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.03199|rs_vs_spy=0.859088|gap_atr=-0.141761|ext_atr=0.129445|risk_atr=0.08,299.81,100,29981,-4,-0.01,0,62,0.21,-42,-0.14,-972.6,-3.89,2
205,Exit long,2026-05-20 09:55,sl1|exit_reason=stop|mfe_r=0.392752,300.57,39,11773.71,-51.48,-0.44,0,18.72,0.16,-51.48,-0.44,-1024.08,-4.10,3
205,Entry long,2026-05-20 09:40,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.950642|rs_vs_spy=1.107036|gap_atr=-0.07754|ext_atr=0.219174|risk_atr=0.210029,301.89,39,11773.71,-51.48,-0.44,0,18.72,0.16,-51.48,-0.44,-1024.08,-4.10,3
206,Exit long,2026-05-21 09:40,sl1|exit_reason=be|mfe_r=1.068631,301.75,104,31403.84,-21.84,-0.07,0,50.96,0.16,-30.16,-0.10,-1045.92,-4.18,1
206,Entry long,2026-05-21 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.549514|rs_vs_spy=0.380328|gap_atr=-0.186068|ext_atr=0.078191|risk_atr=0.08,301.96,104,31403.84,-21.84,-0.07,0,50.96,0.16,-30.16,-0.10,-1045.92,-4.18,1
207,Exit long,2026-05-21 15:50,sl1|exit_reason=eod|mfe_r=0.508461,304.86,57,17391.84,-14.82,-0.09,0,23.94,0.14,-31.35,-0.18,-1060.74,-4.24,8
207,Entry long,2026-05-21 15:10,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.822566|rs_vs_spy=0.778338|gap_atr=-0.186068|ext_atr=0.30222|risk_atr=0.145058,305.12,57,17391.84,-14.82,-0.09,0,23.94,0.14,-31.35,-0.18,-1060.74,-4.24,8
208,Exit long,2026-05-22 09:40,sl1|exit_reason=stop|mfe_r=0,307.95,105,32389.35,-54.6,-0.17,0,0,0.00,-54.6,-0.17,-1115.34,-4.46,1
208,Entry long,2026-05-22 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.179989|rs_vs_spy=0.567813|gap_atr=0.199776|ext_atr=0.104096|risk_atr=0.08,308.47,105,32389.35,-54.6,-0.17,0,0,0.00,-54.6,-0.17,-1115.34,-4.46,1
209,Exit long,2026-05-26 10:15,sl1|exit_reason=stop|mfe_r=0,311.04,105,32713.8,-54.6,-0.17,0,0,0.00,-54.6,-0.17,-1169.94,-4.68,1
209,Entry long,2026-05-26 10:10,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.151475|rs_vs_spy=0.444544|gap_atr=0.116112|ext_atr=0.165739|risk_atr=0.08,311.56,105,32713.8,-54.6,-0.17,0,0,0.00,-54.6,-0.17,-1169.94,-4.68,1
210,Exit short,2026-05-26 15:35,sl1|exit_reason=be|mfe_r=0.791942,308.89,50,15442.5,-2,-0.01,0,38.5,0.25,-8,-0.05,-1171.94,-4.69,7
210,Entry short,2026-05-26 15:00,sl1|setup=lod_break|side=short|grade=B|size=half|score=4|window=power|tier=neutral|rvol=1.033847|rs_vs_spy=-0.116573|gap_atr=0.116112|ext_atr=0.272751|risk_atr=0.167865,308.85,50,15442.5,-2,-0.01,0,38.5,0.25,-8,-0.05,-1171.94,-4.69,7
211,Exit long,2026-05-27 10:05,sl1|exit_reason=be|mfe_r=0.928628,311.87,70,21833.7,-2.8,-0.01,0,44.8,0.21,-31.5,-0.14,-1174.74,-4.70,2
211,Entry long,2026-05-27 09:55,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.210091|rs_vs_spy=1.210406|gap_atr=-0.006879|ext_atr=0.193363|risk_atr=0.122233,311.91,70,21833.7,-2.8,-0.01,0,44.8,0.21,-31.5,-0.14,-1174.74,-4.70,2
212,Exit long,2026-05-28 09:50,sl1|exit_reason=trail|mfe_r=1.69272,311.27,60,18644.4,31.8,0.17,0,83.4,0.45,-3.6,-0.02,-1142.94,-4.57,2
212,Entry long,2026-05-28 09:40,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.698019|rs_vs_spy=0.157992|gap_atr=-0.068654|ext_atr=0.093751|risk_atr=0.143751,310.74,60,18644.4,31.8,0.17,0,83.4,0.45,-3.6,-0.02,-1142.94,-4.57,2
213,Exit short,2026-06-01 09:55,sl1|exit_reason=stop|mfe_r=0,309.89,112,34652.8,-54.88,-0.16,0,26.88,0.08,-54.88,-0.16,-1197.82,-4.79,1
213,Entry short,2026-06-01 09:50,sl1|setup=pdl_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.065998|rs_vs_spy=-0.131022|gap_atr=-0.454557|ext_atr=0.072411|risk_atr=0.08,309.4,112,34652.8,-54.88,-0.16,0,26.88,0.08,-54.88,-0.16,-1197.82,-4.79,1
214,Exit long,2026-06-03 09:45,sl1|exit_reason=stop|mfe_r=0,316.11,105,33246.15,-54.6,-0.16,0,14.7,0.04,-54.6,-0.16,-1252.42,-5.01,1
214,Entry long,2026-06-03 09:40,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.375106|rs_vs_spy=0.949966|gap_atr=-0.150365|ext_atr=0.088509|risk_atr=0.08,316.63,105,33246.15,-54.6,-0.16,0,14.7,0.04,-54.6,-0.16,-1252.42,-5.01,1
215,Exit long,2026-06-03 10:20,sl1|exit_reason=stop|mfe_r=0.147941,315.13,73,23057.05,-52.56,-0.23,0,5.84,0.03,-52.56,-0.23,-1304.98,-5.22,2
215,Entry long,2026-06-03 10:10,sl1|setup=pdh_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.448633|rs_vs_spy=0.649035|gap_atr=-0.150365|ext_atr=0.000832|risk_atr=0.114201,315.85,73,23057.05,-52.56,-0.23,0,5.84,0.03,-52.56,-0.23,-1304.98,-5.22,2
216,Exit short,2026-06-04 10:30,sl1|exit_reason=trail|mfe_r=1.830713,310.69,68,21165,38.08,0.18,0,89.76,0.42,-42.84,-0.20,-1266.9,-5.07,5
216,Entry short,2026-06-04 10:05,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=3|window=open|tier=neutral|rvol=0.887214|rs_vs_spy=-0.676821|gap_atr=0.456041|ext_atr=0.070506|risk_atr=0.120506,311.25,68,21165,38.08,0.18,0,89.76,0.42,-42.84,-0.20,-1266.9,-5.07,5
217,Exit long,2026-06-05 09:50,sl1|exit_reason=stop|mfe_r=0.695966,313.16,64,20094.72,-52.48,-0.26,0,33.28,0.17,-52.48,-0.26,-1319.38,-5.28,3
217,Entry long,2026-06-05 09:35,sl1|setup=pdh_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.151234|rs_vs_spy=0.453716|gap_atr=0.268671|ext_atr=0.074157|risk_atr=0.131108,313.98,64,20094.72,-52.48,-0.26,0,33.28,0.17,-52.48,-0.26,-1319.38,-5.28,3
218,Exit long,2026-06-05 10:15,sl1|exit_reason=trail|mfe_r=3.400637,314.4,105,32925.9,86.1,0.26,0,166.95,0.51,-2.1,-0.01,-1233.28,-4.93,1
