Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
63,Entry long,2025-12-09 10:00,sl1|setup=pdh_break|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=0.793438|rs_vs_spy=1.940396|gap_atr=-0.180806|ext_atr=0.200029|risk_atr=0.086824,249.75,42,10489.5,-51.24,-0.49,0,14.28,0.14,-51.24,-0.49,-1580.1,-6.32,3
64,Exit short,2025-12-10 09:45,sl1|exit_reason=stop|mfe_r=0.479157,254.29,27,6815.61,-50.22,-0.74,0,22.95,0.34,-50.22,-0.74,-1630.32,-6.52,2
64,Entry short,2025-12-10 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=1.04973|rs_vs_spy=-1.013818|gap_atr=0.194616|ext_atr=0.107495|risk_atr=0.134358,252.43,27,6815.61,-50.22,-0.74,0,22.95,0.34,-50.22,-0.74,-1630.32,-6.52,2
65,Exit long,2025-12-10 15:00,sl1|exit_reason=time|mfe_r=0.393729,262.55,16,4186.72,14.08,0.34,0,18.72,0.45,-42.72,-1.02,-1616.24,-6.46,6
65,Entry long,2025-12-10 14:30,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=core|rvol=0.982103|rs_vs_spy=2.05304|gap_atr=0.194616|ext_atr=0.404244|risk_atr=0.223464,261.67,16,4186.72,14.08,0.34,0,18.72,0.45,-42.72,-1.02,-1616.24,-6.46,6
66,Exit short,2025-12-11 09:55,sl1|exit_reason=trail|mfe_r=5.475405,254.53,46,11928.72,220.34,1.85,0,272.32,2.28,-3.22,-0.03,-1395.9,-5.58,3
66,Entry short,2025-12-11 09:40,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.750088|rs_vs_spy=-0.99776|gap_atr=-0.142324|ext_atr=0.086726|risk_atr=0.08,259.32,46,11928.72,220.34,1.85,0,272.32,2.28,-3.22,-0.03,-1395.9,-5.58,3
67,Exit short,2025-12-11 14:55,sl1|exit_reason=stop|mfe_r=0.018436,258.59,46,11843.16,-51.98,-0.44,0,0,0.00,-51.98,-0.44,-1447.88,-5.79,4
67,Entry short,2025-12-11 14:35,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=power|tier=core|rvol=1.043086|rs_vs_spy=-2.168041|gap_atr=-0.142324|ext_atr=0.01523|risk_atr=0.08,257.46,46,11843.16,-51.98,-0.44,0,0,0.00,-51.98,-0.44,-1447.88,-5.79,4
68,Exit short,2025-12-12 11:05,sl1|exit_reason=trail|mfe_r=2.44064,242.23,17,4186.25,68.34,1.63,0,117.64,2.81,-24.65,-0.59,-1379.54,-5.52,13
68,Entry short,2025-12-12 10:00,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=1.184214|rs_vs_spy=-3.41632|gap_atr=-0.216187|ext_atr=0.273753|risk_atr=0.209725,246.25,17,4186.25,68.34,1.63,0,117.64,2.81,-24.65,-0.59,-1379.54,-5.52,13
69,Exit short,2025-12-15 15:50,sl1|exit_reason=eod|mfe_r=2.424673,237.3,24,5783.04,87.84,1.52,0,119.04,2.06,-11.52,-0.20,-1291.7,-5.17,18
69,Entry short,2025-12-15 14:20,sl1|setup=lod_break|side=short|grade=B|size=half|score=3|window=power|tier=core|rvol=0.798962|rs_vs_spy=-1.857804|gap_atr=0.451455|ext_atr=0.255695|risk_atr=0.148121,240.96,24,5783.04,87.84,1.52,0,119.04,2.06,-11.52,-0.20,-1291.7,-5.17,18
70,Exit short,2025-12-16 09:45,sl1|exit_reason=stop|mfe_r=0,236.04,45,10569.6,-52.2,-0.49,0,76.5,0.72,-52.2,-0.49,-1343.9,-5.38,1
70,Entry short,2025-12-16 09:40,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.491848|rs_vs_spy=-0.298784|gap_atr=-0.126768|ext_atr=0.115496|risk_atr=0.08,234.88,45,10569.6,-52.2,-0.49,0,76.5,0.72,-52.2,-0.49,-1343.9,-5.38,1
71,Exit long,2025-12-16 10:05,sl1|exit_reason=stop|mfe_r=0,237.1,45,10721.7,-52.2,-0.49,0,3.6,0.03,-52.2,-0.49,-1396.1,-5.58,1
71,Entry long,2025-12-16 10:00,sl1|setup=orb_retest|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=0.545469|rs_vs_spy=0.949922|gap_atr=-0.126768|ext_atr=0.095778|risk_atr=0.08,238.26,45,10721.7,-52.2,-0.49,0,3.6,0.03,-52.2,-0.49,-1396.1,-5.58,1
72,Exit short,2025-12-17 09:45,sl1|exit_reason=stop|mfe_r=0,235.05,36,8410.32,-51.48,-0.61,0,14.4,0.17,-51.48,-0.61,-1447.58,-5.79,1
72,Entry short,2025-12-17 09:40,sl1|setup=orb_break|side=short|grade=B|size=half|score=3|window=open|tier=core|rvol=1.472297|rs_vs_spy=-1.151088|gap_atr=0.30321|ext_atr=0.086782|risk_atr=0.102507,233.62,36,8410.32,-51.48,-0.61,0,14.4,0.17,-51.48,-0.61,-1447.58,-5.79,1
73,Exit short,2025-12-17 10:10,sl1|exit_reason=stop|mfe_r=0,236.02,92,21609.88,-103.96,-0.48,0,0,0.00,-103.96,-0.48,-1551.54,-6.21,1
73,Entry short,2025-12-17 10:05,sl1|setup=vwap_loss|side=short|grade=A|size=full|score=4|window=open|tier=core|rvol=1.784779|rs_vs_spy=-0.606036|gap_atr=0.30321|ext_atr=0.006499|risk_atr=0.08,234.89,92,21609.88,-103.96,-0.48,0,0,0.00,-103.96,-0.48,-1551.54,-6.21,1
74,Exit short,2025-12-18 10:20,sl1|exit_reason=trail|mfe_r=2.230457,249.15,46,11579.58,118.68,1.02,0,218.04,1.88,-7.82,-0.07,-1432.86,-5.73,3
74,Entry short,2025-12-18 10:05,sl1|setup=orb_break|side=short|grade=A|size=full|score=4|window=open|tier=core|rvol=3.773454|rs_vs_spy=-1.901494|gap_atr=2.262854|ext_atr=0.455322|risk_atr=0.15598,251.73,46,11579.58,118.68,1.02,0,218.04,1.88,-7.82,-0.07,-1432.86,-5.73,3
75,Exit long,2025-12-19 09:50,sl1|exit_reason=trail|mfe_r=3.38411,266.56,55,14425.95,234.85,1.63,0,336.05,2.33,-76.45,-0.53,-1198.01,-4.79,3
75,Entry long,2025-12-19 09:35,sl1|setup=orb_break|side=long|grade=A|size=full|score=5|window=open|tier=core|rvol=1.899198|rs_vs_spy=3.896491|gap_atr=0.222969|ext_atr=0.155513|risk_atr=0.117409,262.29,55,14425.95,234.85,1.63,0,336.05,2.33,-76.45,-0.53,-1198.01,-4.79,3
76,Exit long,2025-12-19 10:45,sl1|exit_reason=trail|mfe_r=1.685233,264.59,40,10551.6,32,0.30,0,82.4,0.78,-8.4,-0.08,-1166.01,-4.66,2
76,Entry long,2025-12-19 10:35,sl1|setup=vwap_reclaim|side=long|grade=A|size=half|score=5|window=midday|tier=core|rvol=2.130371|rs_vs_spy=4.197843|gap_atr=0.222969|ext_atr=0.025745|risk_atr=0.08,263.79,40,10551.6,32,0.30,0,82.4,0.78,-8.4,-0.08,-1166.01,-4.66,2
77,Exit long,2025-12-19 11:15,sl1|exit_reason=stop|mfe_r=0,262.53,40,10552.4,-51.2,-0.49,0,12,0.11,-51.2,-0.49,-1217.21,-4.87,1
77,Entry long,2025-12-19 11:10,sl1|setup=vwap_reclaim|side=long|grade=A|size=half|score=5|window=midday|tier=core|rvol=1.937931|rs_vs_spy=4.266381|gap_atr=0.222969|ext_atr=0.024555|risk_atr=0.08,263.81,40,10552.4,-51.2,-0.49,0,12,0.11,-51.2,-0.49,-1217.21,-4.87,1
78,Exit short,2025-12-22 09:40,sl1|exit_reason=stop|mfe_r=0,271.48,39,10537.02,-50.7,-0.48,0,14.43,0.14,-50.7,-0.48,-1267.91,-5.07,1
78,Entry short,2025-12-22 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=3|window=open|tier=core|rvol=1.456572|rs_vs_spy=-2.417016|gap_atr=0.713671|ext_atr=0.160817|risk_atr=0.08,270.18,39,10537.02,-50.7,-0.48,0,14.43,0.14,-50.7,-0.48,-1267.91,-5.07,1
79,Exit short,2025-12-22 10:15,sl1|exit_reason=be|mfe_r=0.802938,272.02,26,7062.12,-10.4,-0.15,0,38.74,0.55,-32.5,-0.46,-1278.31,-5.11,3
79,Entry short,2025-12-22 10:00,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=3|window=open|tier=core|rvol=1.267743|rs_vs_spy=-1.920836|gap_atr=0.713671|ext_atr=0.069459|risk_atr=0.119459,271.62,26,7062.12,-10.4,-0.15,0,38.74,0.55,-32.5,-0.46,-1278.31,-5.11,3
80,Exit long,2025-12-24 09:50,sl1|exit_reason=trail|mfe_r=1.871279,285.38,20,5666.6,41,0.72,0,89.4,1.58,-4.6,-0.08,-1237.31,-4.95,3
80,Entry long,2025-12-24 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=0.847443|rs_vs_spy=1.902933|gap_atr=0.110609|ext_atr=0.070628|risk_atr=0.157976,283.33,20,5666.6,41,0.72,0,89.4,1.58,-4.6,-0.08,-1237.31,-4.95,3
81,Exit short,2025-12-26 10:40,sl1|exit_reason=stop|mfe_r=0.457285,286.48,41,11694.43,-51.25,-0.44,0,21.73,0.19,-51.25,-0.44,-1288.56,-5.15,6
81,Entry short,2025-12-26 10:10,sl1|setup=orb_break|side=short|grade=B|size=half|score=3|window=open|tier=core|rvol=0.703737|rs_vs_spy=-1.797529|gap_atr=0.25874|ext_atr=0.107097|risk_atr=0.08,285.23,41,11694.43,-51.25,-0.44,0,21.73,0.19,-51.25,-0.44,-1288.56,-5.15,6
82,Exit long,2025-12-29 09:45,sl1|exit_reason=be|mfe_r=1.033442,285.48,25,7138,-1,-0.01,0,50,0.70,-9.25,-0.13,-1289.56,-5.16,2
82,Entry long,2025-12-29 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=3|window=open|tier=core|rvol=0.428796|rs_vs_spy=1.741712|gap_atr=-0.328442|ext_atr=0.147783|risk_atr=0.134871,285.52,25,7138,-1,-0.01,0,50,0.70,-9.25,-0.13,-1289.56,-5.16,2
83,Exit long,2025-12-29 15:50,sl1|exit_reason=eod|mfe_r=1.126054,293.73,24,7012.32,37.2,0.53,0,55.68,0.79,-2.16,-0.03,-1252.36,-5.01,14
83,Entry long,2025-12-29 14:40,sl1|setup=hod_break|side=long|grade=B|size=half|score=3|window=power|tier=core|rvol=0.772725|rs_vs_spy=4.250336|gap_atr=-0.328442|ext_atr=0.318924|risk_atr=0.143387,292.18,24,7012.32,37.2,0.53,0,55.68,0.79,-2.16,-0.03,-1252.36,-5.01,14
84,Exit long,2025-12-30 09:45,sl1|exit_reason=stop|mfe_r=0,296.48,42,12502.98,-50.82,-0.41,0,0.42,0.00,-50.82,-0.41,-1303.18,-5.21,1
84,Entry long,2025-12-30 09:40,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=0.877533|rs_vs_spy=1.053835|gap_atr=0.021232|ext_atr=0.052214|risk_atr=0.08,297.69,42,12502.98,-50.82,-0.41,0,0.42,0.00,-50.82,-0.41,-1303.18,-5.21,1
85,Exit short,2025-12-31 10:05,sl1|exit_reason=time|mfe_r=0.186577,286.17,15,4292.25,-0.3,-0.01,0,8.55,0.20,-35.55,-0.83,-1303.48,-5.21,6
85,Entry short,2025-12-31 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.548654|rs_vs_spy=-2.208665|gap_atr=0.032041|ext_atr=0.163573|risk_atr=0.225157,286.15,15,4292.25,-0.3,-0.01,0,8.55,0.20,-35.55,-0.83,-1303.48,-5.21,6
86,Exit short,2025-12-31 15:30,sl1|exit_reason=trail|mfe_r=2.518765,285.34,44,12628,73.04,0.58,0,123.64,0.98,-8.8,-0.07,-1230.44,-4.92,15
86,Entry short,2025-12-31 14:15,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=power|tier=core|rvol=0.568075|rs_vs_spy=-1.829889|gap_atr=0.032041|ext_atr=0.016245|risk_atr=0.08,287,44,12628,73.04,0.58,0,123.64,0.98,-8.8,-0.07,-1230.44,-4.92,15
87,Exit long,2026-01-02 10:20,sl1|exit_reason=trail|mfe_r=1.93805,307.57,41,12520.17,90.2,0.72,0,189.42,1.51,-2.87,-0.02,-1140.24,-4.56,8
87,Entry long,2026-01-02 09:40,sl1|setup=orb_break|side=long|grade=A|size=full|score=5|window=open|tier=core|rvol=1.501795|rs_vs_spy=3.582759|gap_atr=0.709265|ext_atr=0.244403|risk_atr=0.174971,305.37,41,12520.17,90.2,0.72,0,189.42,1.51,-2.87,-0.02,-1140.24,-4.56,8
88,Exit long,2026-01-02 15:00,sl1|exit_reason=time|mfe_r=0.134346,313.74,32,10046.08,-6.4,-0.06,0,12.48,0.12,-17.6,-0.18,-1146.64,-4.59,6
88,Entry long,2026-01-02 14:30,sl1|setup=hod_break|side=long|grade=A|size=full|score=5|window=power|tier=core|rvol=1.624501|rs_vs_spy=6.682032|gap_atr=0.709265|ext_atr=0.471698|risk_atr=0.223035,313.94,32,10046.08,-6.4,-0.06,0,12.48,0.12,-17.6,-0.18,-1146.64,-4.59,6
89,Exit short,2026-01-05 09:45,sl1|exit_reason=be|mfe_r=1.341141,315.77,31,9787.63,-1.24,-0.01,0,66.03,0.67,-20.15,-0.21,-1147.88,-4.59,2
89,Entry short,2026-01-05 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=3|window=open|tier=core|rvol=1.182765|rs_vs_spy=-2.950546|gap_atr=0.656025|ext_atr=0.149347|risk_atr=0.107865,315.73,31,9787.63,-1.24,-0.01,0,66.03,0.67,-20.15,-0.21,-1147.88,-4.59,2
90,Exit short,2026-01-05 14:40,sl1|exit_reason=time|mfe_r=0.148095,310.04,20,6198,-2.8,-0.05,0,7,0.11,-20.8,-0.34,-1150.68,-4.60,6
90,Entry short,2026-01-05 14:10,sl1|setup=lod_break|side=short|grade=B|size=half|score=3|window=power|tier=core|rvol=1.19683|rs_vs_spy=-4.930117|gap_atr=0.656025|ext_atr=0.351792|risk_atr=0.168104,309.9,20,6198,-2.8,-0.05,0,7,0.11,-20.8,-0.34,-1150.68,-4.60,6
91,Exit long,2026-01-06 09:50,sl1|exit_reason=trail|mfe_r=3.572126,331.9,83,27327.75,219.95,0.80,0,352.75,1.29,-48.14,-0.18,-930.73,-3.72,1
91,Entry long,2026-01-06 09:45,sl1|setup=orb_break|side=long|grade=A|size=full|score=5|window=open|tier=core|rvol=1.661415|rs_vs_spy=3.248481|gap_atr=0.410251|ext_atr=0.311064|risk_atr=0.08,329.25,83,27327.75,219.95,0.80,0,352.75,1.29,-48.14,-0.18,-930.73,-3.72,1
92,Exit long,2026-01-06 14:50,sl1|exit_reason=time|mfe_r=0.372643,338.38,34,11477.04,27.88,0.24,0,36.38,0.32,-21.76,-0.19,-902.85,-3.61,6
92,Entry long,2026-01-06 14:20,sl1|setup=hod_break|side=long|grade=A|size=full|score=5|window=power|tier=core|rvol=1.719738|rs_vs_spy=5.442184|gap_atr=0.410251|ext_atr=0.45212|risk_atr=0.195759,337.56,34,11477.04,27.88,0.24,0,36.38,0.32,-21.76,-0.19,-902.85,-3.61,6
93,Exit long,2026-01-06 15:50,sl1|exit_reason=eod|mfe_r=0.950733,343.74,26,8862.62,74.62,0.84,0,94.38,1.06,-2.34,-0.03,-828.23,-3.31,7
93,Entry long,2026-01-06 15:15,sl1|setup=hod_break|side=long|grade=A|size=full|score=5|window=power|tier=core|rvol=1.823121|rs_vs_spy=6.493779|gap_atr=0.410251|ext_atr=0.594425|risk_atr=0.256935,340.87,26,8862.62,74.62,0.84,0,94.38,1.06,-2.34,-0.03,-828.23,-3.31,7
94,Exit long,2026-01-07 10:15,sl1|exit_reason=be|mfe_r=1.068439,342.17,34,11635.14,-1.36,-0.01,0,51.68,0.44,-17.34,-0.15,-829.59,-3.32,2
94,Entry long,2026-01-07 10:05,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=1.148998|rs_vs_spy=0.472066|gap_atr=-0.172956|ext_atr=0.039033|risk_atr=0.089033,342.21,34,11635.14,-1.36,-0.01,0,51.68,0.44,-17.34,-0.15,-829.59,-3.32,2
95,Exit short,2026-01-07 15:20,sl1|exit_reason=time|mfe_r=0.23674,337.48,38,12824.24,0,0.00,0,11.02,0.09,-50.16,-0.39,-829.59,-3.32,6
95,Entry short,2026-01-07 14:50,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=power|tier=core|rvol=1.151206|rs_vs_spy=-0.901663|gap_atr=-0.172956|ext_atr=0.249187|risk_atr=0.080885,337.48,38,12824.24,0,0.00,0,11.02,0.09,-50.16,-0.39,-829.59,-3.32,6
96,Exit short,2026-01-08 10:05,sl1|exit_reason=trail|mfe_r=2.695976,329.87,19,6349.61,82.08,1.29,0,131.48,2.07,-26.03,-0.41,-747.51,-2.99,5
96,Entry short,2026-01-08 09:40,sl1|setup=orb_break|side=short|grade=B|size=half|score=3|window=open|tier=core|rvol=0.601352|rs_vs_spy=-2.407594|gap_atr=0.2748|ext_atr=0.182109|risk_atr=0.164128,334.19,19,6349.61,82.08,1.29,0,131.48,2.07,-26.03,-0.41,-747.51,-2.99,5
97,Exit long,2026-01-09 09:45,sl1|exit_reason=trail|mfe_r=1.788365,335.35,28,9352.84,36.96,0.40,0,113.68,1.22,-24.36,-0.26,-710.55,-2.84,2
97,Entry long,2026-01-09 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=0.730989|rs_vs_spy=0.190495|gap_atr=0.351248|ext_atr=0.111891|risk_atr=0.106942,334.03,28,9352.84,36.96,0.40,0,113.68,1.22,-24.36,-0.26,-710.55,-2.84,2
98,Exit long,2026-01-09 15:35,sl1|exit_reason=be|mfe_r=0.754968,343.49,16,5496.48,-0.64,-0.01,0,36.16,0.66,-16.96,-0.31,-711.19,-2.84,15
98,Entry long,2026-01-09 14:20,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=core|rvol=1.046932|rs_vs_spy=2.635775|gap_atr=0.351248|ext_atr=0.313902|risk_atr=0.186919,343.53,16,5496.48,-0.64,-0.01,0,36.16,0.66,-16.96,-0.31,-711.19,-2.84,15
99,Exit long,2026-01-12 10:05,sl1|exit_reason=stop|mfe_r=0.013539,342.81,9,3132.27,-46.98,-1.50,0,0.45,0.01,-46.98,-1.50,-758.17,-3.03,6
99,Entry long,2026-01-12 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=3|window=open|tier=core|rvol=0.854988|rs_vs_spy=1.914558|gap_atr=-0.271895|ext_atr=0.245238|risk_atr=0.31519,348.03,9,3132.27,-46.98,-1.50,0,0.45,0.01,-46.98,-1.50,-758.17,-3.03,6
100,Exit long,2026-01-12 15:40,sl1|exit_reason=time|mfe_r=0.345086,346.32,23,7962.14,3.22,0.04,0,16.56,0.21,-25.76,-0.32,-754.95,-3.02,6
100,Entry long,2026-01-12 15:10,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=3|window=power|tier=core|rvol=0.603178|rs_vs_spy=0.945566|gap_atr=-0.271895|ext_atr=0.080729|risk_atr=0.130729,346.18,23,7962.14,3.22,0.04,0,16.56,0.21,-25.76,-0.32,-754.95,-3.02,6
101,Exit short,2026-01-13 09:40,sl1|exit_reason=trail|mfe_r=2.801338,341.97,39,13406.25,69.42,0.52,0,138.06,1.03,-1.95,-0.01,-685.53,-2.74,1
101,Entry short,2026-01-13 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.717708|rs_vs_spy=-0.756504|gap_atr=0.022663|ext_atr=0.089609|risk_atr=0.08,343.75,39,13406.25,69.42,0.52,0,138.06,1.03,-1.95,-0.01,-685.53,-2.74,1
102,Exit short,2026-01-13 15:50,sl1|exit_reason=eod|mfe_r=0.541755,337.52,19,6395.4,-17.48,-0.27,0,26.41,0.41,-25.27,-0.40,-703.01,-2.81,10
102,Entry short,2026-01-13 15:00,sl1|setup=lod_break|side=short|grade=B|size=half|score=4|window=power|tier=core|rvol=0.765356|rs_vs_spy=-2.37577|gap_atr=0.022663|ext_atr=0.246141|risk_atr=0.163841,336.6,19,6395.4,-17.48,-0.27,0,26.41,0.41,-25.27,-0.40,-703.01,-2.81,10
103,Exit short,2026-01-14 09:45,sl1|exit_reason=stop|mfe_r=0.358378,336.03,15,4990.8,-49.65,-0.99,0,17.25,0.35,-49.65,-0.99,-752.66,-3.01,2
103,Entry short,2026-01-14 09:35,sl1|setup=pdl_break|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.514028|rs_vs_spy=-0.581002|gap_atr=-0.204477|ext_atr=0.146915|risk_atr=0.205403,332.72,15,4990.8,-49.65,-0.99,0,17.25,0.35,-49.65,-0.99,-752.66,-3.01,2
104,Exit short,2026-01-14 10:10,sl1|exit_reason=stop|mfe_r=0,335.9,23,7675.1,-50.6,-0.66,0,17.94,0.23,-50.6,-0.66,-803.26,-3.21,1
104,Entry short,2026-01-14 10:05,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=open|tier=core|rvol=0.477178|rs_vs_spy=-0.033639|gap_atr=-0.204477|ext_atr=0.085808|risk_atr=0.135808,333.7,23,7675.1,-50.6,-0.66,0,17.94,0.23,-50.6,-0.66,-803.26,-3.21,1
105,Exit short,2026-01-15 10:10,sl1|exit_reason=stop|mfe_r=0.185037,344.82,40,13740.4,-52.4,-0.38,0,8.4,0.06,-52.4,-0.38,-855.66,-3.42,2
105,Entry short,2026-01-15 10:00,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=3|window=open|tier=core|rvol=0.809299|rs_vs_spy=-0.385904|gap_atr=0.775224|ext_atr=0.006937|risk_atr=0.08,343.51,40,13740.4,-52.4,-0.38,0,8.4,0.06,-52.4,-0.38,-855.66,-3.42,2
106,Exit short,2026-01-15 14:40,sl1|exit_reason=be|mfe_r=1.238942,340.32,40,13611.2,-1.6,-0.01,0,60.8,0.45,-32.8,-0.24,-857.26,-3.43,6
106,Entry short,2026-01-15 14:10,sl1|setup=orb_break|side=short|grade=B|size=half|score=3|window=power|tier=core|rvol=0.884398|rs_vs_spy=-1.426356|gap_atr=0.775224|ext_atr=0.196363|risk_atr=0.08,340.28,40,13611.2,-1.6,-0.01,0,60.8,0.45,-32.8,-0.24,-857.26,-3.43,6
107,Exit short,2026-01-15 15:50,sl1|exit_reason=eod|mfe_r=0.6643,337.51,19,6425.42,12.73,0.20,0,32.49,0.51,-9.31,-0.14,-844.53,-3.38,4
107,Entry short,2026-01-15 15:30,sl1|setup=lod_break|side=short|grade=B|size=half|score=3|window=power|tier=core|rvol=0.828567|rs_vs_spy=-1.673104|gap_atr=0.775224|ext_atr=0.307663|risk_atr=0.167611,338.18,19,6425.42,12.73,0.20,0,32.49,0.51,-9.31,-0.14,-844.53,-3.38,4
108,Exit long,2026-01-16 15:30,sl1|exit_reason=be|mfe_r=1.471765,358.45,40,14339.6,-1.6,-0.01,0,72,0.50,-10,-0.07,-846.13,-3.38,6
108,Entry long,2026-01-16 15:00,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=power|tier=core|rvol=1.442187|rs_vs_spy=1.656356|gap_atr=1.058377|ext_atr=0.022796|risk_atr=0.08,358.49,40,14339.6,-1.6,-0.01,0,72,0.50,-10,-0.07,-846.13,-3.38,6
109,Exit long,2026-01-20 09:55,sl1|exit_reason=be|mfe_r=0.906002,377.54,22,8306.76,-0.88,-0.01,0,86.9,1.05,-64.46,-0.78,-847.01,-3.39,3
109,Entry long,2026-01-20 09:40,sl1|setup=orb_break|side=long|grade=A|size=full|score=5|window=open|tier=core|rvol=1.576247|rs_vs_spy=3.239941|gap_atr=0.127146|ext_atr=0.300775|risk_atr=0.266574,377.58,22,8306.76,-0.88,-0.01,0,86.9,1.05,-64.46,-0.78,-847.01,-3.39,3
110,Exit long,2026-01-20 11:15,sl1|exit_reason=trail|mfe_r=1.558907,373.1,38,14151.58,26.22,0.19,0,95.76,0.68,-0.76,-0.01,-820.79,-3.28,2
110,Entry long,2026-01-20 11:05,sl1|setup=vwap_reclaim|side=long|grade=A|size=half|score=5|window=midday|tier=core|rvol=1.756049|rs_vs_spy=1.736307|gap_atr=0.127146|ext_atr=0.01225|risk_atr=0.08,372.41,38,14151.58,26.22,0.19,0,95.76,0.68,-0.76,-0.01,-820.79,-3.28,2
111,Exit short,2026-01-20 14:35,sl1|exit_reason=be|mfe_r=1.345983,363.23,38,13801.22,-1.52,-0.01,0,69.92,0.51,-15.96,-0.12,-822.31,-3.29,4
111,Entry short,2026-01-20 14:15,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=power|tier=core|rvol=1.620844|rs_vs_spy=0.048467|gap_atr=0.127146|ext_atr=0.451878|risk_atr=0.08,363.19,38,13801.22,-1.52,-0.01,0,69.92,0.51,-15.96,-0.12,-822.31,-3.29,4
112,Exit long,2026-01-21 11:55,sl1|exit_reason=trail|mfe_r=2.980554,388.42,9,3398.94,96.84,2.85,0,146.16,4.30,-5.94,-0.17,-725.47,-2.90,27
112,Entry long,2026-01-21 09:40,sl1|setup=orb_retest|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=1.190359|rs_vs_spy=1.227769|gap_atr=0.469856|ext_atr=0.272982|risk_atr=0.326527,377.66,9,3398.94,96.84,2.85,0,146.16,4.30,-5.94,-0.17,-725.47,-2.90,27
113,Exit short,2026-01-21 15:40,sl1|exit_reason=stop|mfe_r=0,386.45,37,14247.59,-51.06,-0.36,0,12.95,0.09,-51.06,-0.36,-776.53,-3.11,1
113,Entry short,2026-01-21 15:35,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=3|window=power|tier=core|rvol=1.63072|rs_vs_spy=2.373875|gap_atr=0.469856|ext_atr=0.007137|risk_atr=0.08,385.07,37,14247.59,-51.06,-0.36,0,12.95,0.09,-51.06,-0.36,-776.53,-3.11,1
114,Exit short,2026-01-22 09:40,sl1|exit_reason=trail|mfe_r=2.84808,379.91,35,13352.5,55.65,0.42,0,139.65,1.05,-13.3,-0.10,-720.88,-2.88,1
114,Entry short,2026-01-22 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=3|window=open|tier=core|rvol=1.492222|rs_vs_spy=-3.866072|gap_atr=0.430124|ext_atr=0.130129|risk_atr=0.08,381.5,35,13352.5,55.65,0.42,0,139.65,1.05,-13.3,-0.10,-720.88,-2.88,1
115,Exit short,2026-01-22 10:05,sl1|exit_reason=stop|mfe_r=0,383.86,35,13384.35,-50.75,-0.38,0,23.45,0.18,-50.75,-0.38,-771.63,-3.09,1
115,Entry short,2026-01-22 10:00,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=3|window=open|tier=core|rvol=1.363949|rs_vs_spy=-3.200278|gap_atr=0.430124|ext_atr=0.014021|risk_atr=0.08,382.41,35,13384.35,-50.75,-0.38,0,23.45,0.18,-50.75,-0.38,-771.63,-3.09,1
116,Exit long,2026-01-23 10:00,sl1|exit_reason=trail|mfe_r=4.205813,402.55,35,13930.7,158.55,1.14,0,209.3,1.50,-15.75,-0.11,-613.08,-2.45,2
116,Entry long,2026-01-23 09:50,sl1|setup=pdh_break|side=long|grade=B|size=half|score=4|window=open|tier=core|rvol=0.766412|rs_vs_spy=0.234449|gap_atr=-0.02187|ext_atr=0.144257|risk_atr=0.08,398.02,35,13930.7,158.55,1.14,0,209.3,1.50,-15.75,-0.11,-613.08,-2.45,2
