Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
86,Entry long,2025-12-18 09:42,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1766068860000:long|bars_to_confirm=1|signal_close=260.6178|trigger=259.4399|stop=256.43|target_r=1.5|risk_ps=4.1878|atr=2.513358|vwap_dist_atr=0.931836|tick=0.01,260.79,23,5998.17,-100.51,-1.68,0,41.63,0.69,-100.51,-1.68,3117.92,3.12,13
87,Exit long,2025-12-18 13:12,sl1|exit_reason=target,255.76,120,30532.8,158.4,0.52,0,158.4,0.52,-14.4,-0.05,3276.32,3.28,3
87,Entry long,2025-12-18 13:09,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1766081280000:long|bars_to_confirm=1|signal_close=254.39|trigger=254.34|stop=253.56|target_r=1.5|risk_ps=0.83|atr=0.54272|vwap_dist_atr=0.475888|tick=0.01,254.44,120,30532.8,158.4,0.52,0,158.4,0.52,-14.4,-0.05,3276.32,3.28,3
88,Exit long,2025-12-19 10:49,sl1|exit_reason=time,263.72,46,12112.26,18.86,0.16,0,118.22,0.98,-54.74,-0.45,3295.18,3.30,20
88,Entry long,2025-12-19 10:29,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1766158080000:long|bars_to_confirm=1|signal_close=263.2875|trigger=262.35|stop=261.14|target_r=1.5|risk_ps=2.1475|atr=1.084361|vwap_dist_atr=0.960828|tick=0.01,263.31,46,12112.26,18.86,0.16,0,118.22,0.98,-54.74,-0.45,3295.18,3.30,20
89,Exit long,2025-12-22 10:07,sl1|exit_reason=time,271.95,33,9040.68,-66.33,-0.73,0,43.23,0.48,-86.79,-0.96,3228.85,3.23,20
89,Entry long,2025-12-22 09:47,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1766414760000:long|bars_to_confirm=1|signal_close=273.95|trigger=273.24|stop=270.96|target_r=1.5|risk_ps=2.99|atr=1.388404|vwap_dist_atr=0.730169|tick=0.01,273.96,33,9040.68,-66.33,-0.73,0,43.23,0.48,-86.79,-0.96,3228.85,3.23,20
90,Exit short,2025-12-23 09:54,sl1|exit_reason=target,275.77,60,16703.4,157.2,0.94,0,157.2,0.94,-54.6,-0.33,3386.05,3.39,10
90,Entry short,2025-12-23 09:44,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1766500980000:short|bars_to_confirm=1|signal_close=278.5|trigger=278.75|stop=280.14|target_r=1.5|risk_ps=1.64|atr=1.190542|vwap_dist_atr=0.622129|tick=0.01,278.39,60,16703.4,157.2,0.94,0,157.2,0.94,-54.6,-0.33,3386.05,3.39,10
91,Exit short,2025-12-23 11:19,sl1|exit_reason=target,275.59,131,36221.5,119.21,0.33,0,119.21,0.33,-62.88,-0.17,3505.26,3.51,6
91,Entry short,2025-12-23 11:13,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1766506320000:short|bars_to_confirm=1|signal_close=276.3501|trigger=276.63|stop=277.11|target_r=1.5|risk_ps=0.7599|atr=0.482999|vwap_dist_atr=0.998177|tick=0.01,276.5,131,36221.5,119.21,0.33,0,119.21,0.33,-62.88,-0.17,3505.26,3.51,6
92,Exit long,2025-12-30 11:10,sl1|exit_reason=time,296.19,139,41107.86,62.55,0.15,0,76.45,0.19,-70.89,-0.17,3567.81,3.57,20
92,Entry long,2025-12-30 10:50,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1767109620000:long|bars_to_confirm=3|signal_close=295.705|trigger=295.4899|stop=294.99|target_r=1.5|risk_ps=0.715|atr=0.50748|vwap_dist_atr=0.782996|tick=0.01,295.74,139,41107.86,62.55,0.15,0,76.45,0.19,-70.89,-0.17,3567.81,3.57,20
93,Exit short,2025-12-30 12:54,sl1|exit_reason=stop,295.45,333,98298.27,-86.58,-0.09,0,19.98,0.02,-86.58,-0.09,3481.23,3.48,4
93,Entry short,2025-12-30 12:50,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1767116820000:short|bars_to_confirm=3|signal_close=295.14|trigger=295.18|stop=295.44|target_r=1.5|risk_ps=0.3|atr=0.225058|vwap_dist_atr=0.628361|tick=0.01,295.19,333,98298.27,-86.58,-0.09,0,19.98,0.02,-86.58,-0.09,3481.23,3.48,4
94,Exit long,2025-12-31 10:54,sl1|exit_reason=time,287.42,76,21861.4,-17.48,-0.08,0,55.48,0.25,-66.12,-0.30,3463.75,3.46,20
94,Entry long,2025-12-31 10:34,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1767195180000:long|bars_to_confirm=1|signal_close=287.65|trigger=287.27|stop=286.35|target_r=1.5|risk_ps=1.3|atr=0.562966|vwap_dist_atr=0.832434|tick=0.01,287.65,76,21861.4,-17.48,-0.08,0,55.48,0.25,-66.12,-0.30,3463.75,3.46,20
95,Exit short,2025-12-31 12:15,sl1|exit_reason=stop,287.48,360,103399.2,-93.6,-0.09,0,79.2,0.08,-93.6,-0.09,3370.15,3.37,5
95,Entry short,2025-12-31 12:10,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1767200940000:short|bars_to_confirm=1|signal_close=287.1956|trigger=287.22|stop=287.47|target_r=1.5|risk_ps=0.2744|atr=0.232271|vwap_dist_atr=0.564825|tick=0.01,287.22,360,103399.2,-93.6,-0.09,0,79.2,0.08,-93.6,-0.09,3370.15,3.37,5
96,Exit short,2026-01-02 11:14,sl1|exit_reason=stop,306.72,76,23208.12,-102.6,-0.44,0,15.2,0.07,-102.6,-0.44,3267.55,3.27,1
96,Entry short,2026-01-02 11:13,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1767370320000:short|bars_to_confirm=1|signal_close=305.3986|trigger=305.58|stop=306.71|target_r=1.5|risk_ps=1.3114|atr=0.814156|vwap_dist_atr=0.694776|tick=0.01,305.37,76,23208.12,-102.6,-0.44,0,15.2,0.07,-102.6,-0.44,3267.55,3.27,1
97,Exit long,2026-01-05 10:32,sl1|exit_reason=target,318.94,87,27592.05,155.73,0.56,0,155.73,0.56,-100.05,-0.36,3423.28,3.42,13
97,Entry long,2026-01-05 10:19,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1767626280000:long|bars_to_confirm=1|signal_close=317.105|trigger=316.79|stop=315.96|target_r=1.5|risk_ps=1.145|atr=1.084791|vwap_dist_atr=0.48724|tick=0.01,317.15,87,27592.05,155.73,0.56,0,155.73,0.56,-100.05,-0.36,3423.28,3.42,13
98,Exit short,2026-01-07 09:53,sl1|exit_reason=stop,342.93,36,12246.84,-98.64,-0.81,0,34.56,0.28,-98.64,-0.81,3324.64,3.32,7
98,Entry short,2026-01-07 09:46,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1767796980000:short|bars_to_confirm=3|signal_close=340.18|trigger=340.61|stop=342.92|target_r=1.5|risk_ps=2.74|atr=1.904727|vwap_dist_atr=0.846192|tick=0.01,340.19,36,12246.84,-98.64,-0.81,0,34.56,0.28,-98.64,-0.81,3324.64,3.32,7
99,Exit long,2026-01-07 10:28,sl1|exit_reason=time,345.22,42,14363.58,135.66,0.94,0,137.34,0.96,-23.52,-0.16,3460.3,3.46,20
99,Entry long,2026-01-07 10:08,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1767798420000:long|bars_to_confirm=1|signal_close=341.85|trigger=341.6899|stop=339.48|target_r=1.5|risk_ps=2.37|atr=1.626972|vwap_dist_atr=0.366615|tick=0.01,341.99,42,14363.58,135.66,0.94,0,137.34,0.96,-23.52,-0.16,3460.3,3.46,20
100,Exit short,2026-01-12 10:15,sl1|exit_reason=stop,344.82,57,19556.7,-98.04,-0.50,0,79.8,0.41,-98.04,-0.50,3362.26,3.36,8
100,Entry short,2026-01-12 10:07,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1768230300000:short|bars_to_confirm=2|signal_close=343.0755|trigger=343.32|stop=344.81|target_r=1.5|risk_ps=1.7345|atr=1.232088|vwap_dist_atr=0.78925|tick=0.01,343.1,57,19556.7,-98.04,-0.50,0,79.8,0.41,-98.04,-0.50,3362.26,3.36,8
101,Exit long,2026-01-12 10:38,sl1|exit_reason=time,344.89,75,25877.25,-10.5,-0.04,0,101.25,0.39,-71.25,-0.28,3351.76,3.35,20
101,Entry long,2026-01-12 10:18,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1768230960000:long|bars_to_confirm=2|signal_close=344.9524|trigger=344.95|stop=343.62|target_r=1.5|risk_ps=1.3324|atr=1.094994|vwap_dist_atr=0.869181|tick=0.01,345.03,75,25877.25,-10.5,-0.04,0,101.25,0.39,-71.25,-0.28,3351.76,3.35,20
102,Exit long,2026-01-14 10:08,sl1|exit_reason=time,333.69,49,16434.11,-83.3,-0.51,0,120.54,0.73,-92.12,-0.56,3268.46,3.27,20
102,Entry long,2026-01-14 09:48,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1768402020000:long|bars_to_confirm=1|signal_close=335.325|trigger=334.9499|stop=333.29|target_r=1.5|risk_ps=2.035|atr=1.423239|vwap_dist_atr=0.640892|tick=0.01,335.39,49,16434.11,-83.3,-0.51,0,120.54,0.73,-92.12,-0.56,3268.46,3.27,20
103,Exit short,2026-01-14 10:43,sl1|exit_reason=target,332.96,76,25455.44,150.48,0.59,0,150.48,0.59,-23.56,-0.09,3418.94,3.42,13
103,Entry short,2026-01-14 10:30,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1768404540000:short|bars_to_confirm=1|signal_close=334.945|trigger=335|stop=336.26|target_r=1.5|risk_ps=1.315|atr=1.072951|vwap_dist_atr=0.430732|tick=0.01,334.94,76,25455.44,150.48,0.59,0,150.48,0.59,-23.56,-0.09,3418.94,3.42,13
104,Exit short,2026-01-15 09:54,sl1|exit_reason=stop,344.65,49,16788.87,-98.98,-0.59,0,1.47,0.01,-98.98,-0.59,3319.96,3.32,2
104,Entry short,2026-01-15 09:52,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1768488600000:short|bars_to_confirm=2|signal_close=342.6244|trigger=342.76|stop=344.64|target_r=1.5|risk_ps=2.0156|atr=1.462019|vwap_dist_atr=0.772159|tick=0.01,342.63,49,16788.87,-98.98,-0.59,0,1.47,0.01,-98.98,-0.59,3319.96,3.32,2
105,Exit long,2026-01-15 10:13,sl1|exit_reason=stop,343.53,83,28619.23,-106.24,-0.37,0,9.13,0.03,-106.24,-0.37,3213.72,3.21,3
105,Entry long,2026-01-15 10:10,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1768489740000:long|bars_to_confirm=1|signal_close=344.7415|trigger=344.57|stop=343.54|target_r=1.5|risk_ps=1.2015|atr=1.115447|vwap_dist_atr=0.727237|tick=0.01,344.81,83,28619.23,-106.24,-0.37,0,9.13,0.03,-106.24,-0.37,3213.72,3.21,3
106,Exit short,2026-01-21 12:35,sl1|exit_reason=stop,385.21,60,23019.6,-93,-0.40,0,110.4,0.48,-93,-0.40,3120.72,3.12,18
106,Entry short,2026-01-21 12:17,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1769015760000:short|bars_to_confirm=1|signal_close=383.56|trigger=383.7|stop=385.2|target_r=1.5|risk_ps=1.64|atr=0.975319|vwap_dist_atr=0.400084|tick=0.01,383.66,60,23019.6,-93,-0.40,0,110.4,0.48,-93,-0.40,3120.72,3.12,18
107,Exit short,2026-01-21 12:46,sl1|exit_reason=stop,384.19,84,32162.76,-109.2,-0.34,0,6.72,0.02,-109.2,-0.34,3011.52,3.01,0
107,Entry short,2026-01-21 12:46,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1769017500000:short|bars_to_confirm=1|signal_close=382.99|trigger=383.14|stop=384.18|target_r=1.5|risk_ps=1.19|atr=0.97711|vwap_dist_atr=0.984281|tick=0.01,382.89,84,32162.76,-109.2,-0.34,0,6.72,0.02,-109.2,-0.34,3011.52,3.01,0
108,Exit long,2026-01-22 10:15,sl1|exit_reason=time,384.8,25,9611.25,8.75,0.09,0,40.75,0.42,-82.5,-0.86,3020.27,3.02,20
108,Entry long,2026-01-22 09:55,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1769093520000:long|bars_to_confirm=3|signal_close=384.44|trigger=384.3999|stop=380.58|target_r=1.5|risk_ps=3.86|atr=2.155479|vwap_dist_atr=0.514623|tick=0.01,384.45,25,9611.25,8.75,0.09,0,40.75,0.42,-82.5,-0.86,3020.27,3.02,20
109,Exit short,2026-01-22 10:33,sl1|exit_reason=stop,385.74,32,12247.68,-96,-0.78,0,23.04,0.19,-96,-0.78,2924.27,2.92,14
109,Entry short,2026-01-22 10:19,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1769095080000:short|bars_to_confirm=1|signal_close=382.66|trigger=382.81|stop=385.73|target_r=1.5|risk_ps=3.07|atr=1.530447|vwap_dist_atr=0.52519|tick=0.01,382.74,32,12247.68,-96,-0.78,0,23.04,0.19,-96,-0.78,2924.27,2.92,14
110,Exit short,2026-01-23 09:51,sl1|exit_reason=stop,396.64,43,16957.91,-97.61,-0.58,0,49.02,0.29,-97.61,-0.58,2826.66,2.83,2
110,Entry short,2026-01-23 09:49,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1769179620000:short|bars_to_confirm=2|signal_close=394.315|trigger=394.35|stop=396.63|target_r=1.5|risk_ps=2.315|atr=1.841572|vwap_dist_atr=0.643082|tick=0.01,394.37,43,16957.91,-97.61,-0.58,0,49.02,0.29,-97.61,-0.58,2826.66,2.83,2
111,Exit short,2026-01-23 11:48,sl1|exit_reason=time,400.57,44,17721.44,96.36,0.54,0,128.04,0.72,-7.04,-0.04,2923.02,2.92,20
111,Entry short,2026-01-23 11:28,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1769185620000:short|bars_to_confirm=1|signal_close=402.738|trigger=403.1501|stop=404.99|target_r=1.5|risk_ps=2.252|atr=0.980578|vwap_dist_atr=0.586613|tick=0.01,402.76,44,17721.44,96.36,0.54,0,128.04,0.72,-7.04,-0.04,2923.02,2.92,20
112,Exit long,2026-01-26 11:07,sl1|exit_reason=time,390.79,40,15680.4,-48.8,-0.31,0,68,0.43,-65.6,-0.42,2874.22,2.87,20
112,Entry long,2026-01-26 10:47,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1769442360000:long|bars_to_confirm=1|signal_close=391.97|trigger=391.62|stop=389.49|target_r=1.5|risk_ps=2.48|atr=1.160963|vwap_dist_atr=0.997411|tick=0.01,392.01,40,15680.4,-48.8,-0.31,0,68,0.43,-65.6,-0.42,2874.22,2.87,20
113,Exit short,2026-01-26 12:56,sl1|exit_reason=stop,391.32,102,39819.78,-94.86,-0.24,0,14.28,0.04,-94.86,-0.24,2779.36,2.78,6
113,Entry short,2026-01-26 12:50,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1769449740000:short|bars_to_confirm=1|signal_close=390.33|trigger=390.73|stop=391.31|target_r=1.5|risk_ps=0.98|atr=0.55137|vwap_dist_atr=0.883287|tick=0.01,390.39,102,39819.78,-94.86,-0.24,0,14.28,0.04,-94.86,-0.24,2779.36,2.78,6
114,Exit long,2026-01-27 09:58,sl1|exit_reason=target,409.33,46,18693.02,136.16,0.73,0,136.16,0.73,-14.26,-0.08,2915.52,2.92,4
114,Entry long,2026-01-27 09:54,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1769525580000:long|bars_to_confirm=1|signal_close=406.5499|trigger=406.07|stop=404.4|target_r=1.5|risk_ps=2.1499|atr=2.021351|vwap_dist_atr=0.484788|tick=0.01,406.37,46,18693.02,136.16,0.73,0,136.16,0.73,-14.26,-0.08,2915.52,2.92,4
115,Exit short,2026-01-27 11:08,sl1|exit_reason=time,406.39,60,24360.6,-22.8,-0.09,0,33.6,0.14,-83.4,-0.34,2892.72,2.89,20
115,Entry short,2026-01-27 10:48,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1769528820000:short|bars_to_confirm=1|signal_close=406.1399|trigger=406.52|stop=407.79|target_r=1.5|risk_ps=1.6501|atr=0.996595|vwap_dist_atr=0.880746|tick=0.01,406.01,60,24360.6,-22.8,-0.09,0,33.6,0.14,-83.4,-0.34,2892.72,2.89,20
116,Exit long,2026-01-28 10:21,sl1|exit_reason=stop,424.31,25,10710.5,-102.75,-0.96,0,2.5,0.02,-102.75,-0.96,2789.97,2.79,4
116,Entry long,2026-01-28 10:17,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1769613360000:long|bars_to_confirm=1|signal_close=428.3|trigger=427.9799|stop=424.32|target_r=1.5|risk_ps=3.98|atr=1.779203|vwap_dist_atr=0.545664|tick=0.01,428.42,25,10710.5,-102.75,-0.96,0,2.5,0.02,-102.75,-0.96,2789.97,2.79,4
117,Exit long,2026-01-28 10:46,sl1|exit_reason=target,430.4,50,21371.5,148.5,0.69,0,148.5,0.69,-10.5,-0.05,2938.47,2.94,8
117,Entry long,2026-01-28 10:38,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1769614620000:long|bars_to_confirm=1|signal_close=427.42|trigger=427.4|stop=425.45|target_r=1.5|risk_ps=1.97|atr=1.369985|vwap_dist_atr=0.210182|tick=0.01,427.43,50,21371.5,148.5,0.69,0,148.5,0.69,-10.5,-0.05,2938.47,2.94,8
118,Exit long,2026-01-29 11:57,sl1|exit_reason=stop,430.62,54,23350.14,-96.66,-0.41,0,43.74,0.19,-96.66,-0.41,2841.81,2.84,6
118,Entry long,2026-01-29 11:51,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1769705400000:long|bars_to_confirm=1|signal_close=432.4694|trigger=431.9153|stop=430.63|target_r=1.5|risk_ps=1.8394|atr=1.194497|vwap_dist_atr=0.624912|tick=0.01,432.41,54,23350.14,-96.66,-0.41,0,43.74,0.19,-96.66,-0.41,2841.81,2.84,6
119,Exit short,2026-01-29 14:50,sl1|exit_reason=stop,432.88,119,51411.57,-101.15,-0.20,0,27.37,0.05,-101.15,-0.20,2740.66,2.74,3
119,Entry short,2026-01-29 14:47,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1769715960000:short|bars_to_confirm=1|signal_close=432.03|trigger=432.21|stop=432.87|target_r=1.5|risk_ps=0.84|atr=0.630026|vwap_dist_atr=0.366901|tick=0.01,432.03,119,51411.57,-101.15,-0.20,0,27.37,0.05,-101.15,-0.20,2740.66,2.74,3
120,Exit short,2026-01-30 09:59,sl1|exit_reason=target,446.86,43,19359.89,144.91,0.75,0,144.91,0.75,-4.3,-0.02,2885.57,2.89,1
120,Entry short,2026-01-30 09:58,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1769785020000:short|bars_to_confirm=1|signal_close=450.2|trigger=450.41|stop=452.48|target_r=1.5|risk_ps=2.28|atr=2.177494|vwap_dist_atr=0.271501|tick=0.01,450.23,43,19359.89,144.91,0.75,0,144.91,0.75,-4.3,-0.02,2885.57,2.89,1
121,Exit short,2026-02-02 09:51,sl1|exit_reason=stop,425.53,15,6285.75,-97.2,-1.55,0,18,0.29,-97.2,-1.55,2788.37,2.79,6
121,Entry short,2026-02-02 09:45,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1770043440000:short|bars_to_confirm=1|signal_close=419.14|trigger=421.3|stop=425.52|target_r=1.5|risk_ps=6.38|atr=2.802006|vwap_dist_atr=0.822865|tick=0.01,419.05,15,6285.75,-97.2,-1.55,0,18,0.29,-97.2,-1.55,2788.37,2.79,6
122,Exit long,2026-02-03 09:39,sl1|exit_reason=stop,432.47,18,7883.82,-99.36,-1.26,0,5.94,0.08,-99.36,-1.26,2689.01,2.69,1
122,Entry long,2026-02-03 09:38,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1770129420000:long|bars_to_confirm=1|signal_close=437.77|trigger=436.8|stop=432.48|target_r=1.5|risk_ps=5.29|atr=2.073024|vwap_dist_atr=0.518444|tick=0.01,437.99,18,7883.82,-99.36,-1.26,0,5.94,0.08,-99.36,-1.26,2689.01,2.69,1
123,Exit short,2026-02-03 11:28,sl1|exit_reason=time,426.1,41,17431.56,-38.54,-0.22,0,138.58,0.79,-65.19,-0.37,2650.47,2.65,20
123,Entry short,2026-02-03 11:08,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1770134820000:short|bars_to_confirm=1|signal_close=425.245|trigger=425.6|stop=427.65|target_r=1.5|risk_ps=2.405|atr=1.357267|vwap_dist_atr=0.472596|tick=0.01,425.16,41,17431.56,-38.54,-0.22,0,138.58,0.79,-65.19,-0.37,2650.47,2.65,20
124,Exit short,2026-02-04 10:08,sl1|exit_reason=stop,406.64,27,10885.59,-93.69,-0.86,0,53.19,0.49,-93.69,-0.86,2556.78,2.56,6
124,Entry short,2026-02-04 10:02,sl1|ver=0.1.0|variant=baseline|cfg=ema9_atr14_buf0.1_chase1_win3_tgt1.5_hold20_t935-1500_ent2_loss2_dd2_dirboth_risk100|setup_id=ir:0.1.0:NASDAQ:MU:1:1770217260000:short|bars_to_confirm=1|signal_close=403.01|trigger=404.41|stop=406.63|target_r=1.5|risk_ps=3.62|atr=2.668784|vwap_dist_atr=0.982486|tick=0.01,403.17,27,10885.59,-93.69,-0.86,0,53.19,0.49,-93.69,-0.86,2556.78,2.56,6
125,Exit long,2026-02-05 11:29,sl1|exit_reason=target,381.99,38,14359.44,156.18,1.09,0,156.18,1.09,-57.76,-0.40,2712.96,2.71,6
