Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
1,Exit short,2025-10-14 09:45,sl1|exit_reason=stop|mfe_r=0,128,42,5324.76,-51.24,-0.96,0,3.36,0.06,-51.24,-0.96,-51.24,-0.20,1
1,Entry short,2025-10-14 09:40,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.124166|rs_vs_spy=-3.267435|gap_atr=-0.392336|ext_atr=0.115351|risk_atr=0.125902,126.78,42,5324.76,-51.24,-0.96,0,3.36,0.06,-51.24,-0.96,-51.24,-0.20,1
2,Exit short,2025-10-14 15:45,sl1|exit_reason=be|mfe_r=0.996762,129.77,57,7394.61,-2.28,-0.03,0,59.28,0.80,-13.68,-0.18,-53.52,-0.21,2
2,Entry short,2025-10-14 15:35,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.637722|rs_vs_spy=-2.441141|gap_atr=-0.392336|ext_atr=0.043308|risk_atr=0.093308,129.73,57,7394.61,-2.28,-0.03,0,59.28,0.80,-13.68,-0.18,-53.52,-0.21,2
3,Exit short,2025-10-15 10:10,sl1|exit_reason=stop|mfe_r=0.66368,130.57,56,7259.84,-52.08,-0.72,0,31.92,0.44,-52.08,-0.72,-105.6,-0.42,3
3,Entry short,2025-10-15 09:55,sl1|setup=orb_break|side=short|grade=B|size=half|score=3|window=open|tier=neutral|rvol=0.421157|rs_vs_spy=-1.921705|gap_atr=0.391273|ext_atr=0.090113|risk_atr=0.094778,129.64,56,7259.84,-52.08,-0.72,0,31.92,0.44,-52.08,-0.72,-105.6,-0.42,3
4,Exit short,2025-10-16 10:15,sl1|exit_reason=time|mfe_r=0.284148,127.07,13,1617.2,-34.71,-2.15,0,13.52,0.84,-34.84,-2.15,-140.31,-0.56,6
4,Entry short,2025-10-16 09:45,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.646288|rs_vs_spy=-2.794341|gap_atr=0.235946|ext_atr=0.318091|risk_atr=0.396479,124.4,13,1617.2,-34.71,-2.15,0,13.52,0.84,-34.84,-2.15,-140.31,-0.56,6
5,Exit short,2025-10-17 09:45,sl1|exit_reason=stop|mfe_r=0,117.29,61,7102.23,-52.46,-0.74,0,0,0.00,-52.46,-0.74,-192.77,-0.77,1
5,Entry short,2025-10-17 09:40,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.017413|rs_vs_spy=-1.233314|gap_atr=-0.536466|ext_atr=0.199502|risk_atr=0.087329,116.43,61,7102.23,-52.46,-0.74,0,0,0.00,-52.46,-0.74,-192.77,-0.77,1
6,Exit short,2025-10-20 10:25,sl1|exit_reason=trail|mfe_r=3.18762,109.48,25,2842,105,3.69,0,154,5.42,-17.75,-0.62,-87.77,-0.35,10
6,Entry short,2025-10-20 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=3|window=open|tier=neutral|rvol=1.112625|rs_vs_spy=-2.848082|gap_atr=0.350913|ext_atr=0.116383|risk_atr=0.20248,113.68,25,2842,105,3.69,0,154,5.42,-17.75,-0.62,-87.77,-0.35,10
7,Exit short,2025-10-20 15:30,sl1|exit_reason=trail|mfe_r=4.255868,108.46,65,7208.5,158.6,2.20,0,210.6,2.92,-26.65,-0.37,70.83,0.28,18
7,Entry short,2025-10-20 14:00,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=3|window=power|tier=neutral|rvol=1.116098|rs_vs_spy=-5.744683|gap_atr=0.350913|ext_atr=0.014585|risk_atr=0.08,110.9,65,7208.5,158.6,2.20,0,210.6,2.92,-26.65,-0.37,70.83,0.28,18
8,Exit short,2025-10-21 09:45,sl1|exit_reason=be|mfe_r=1.229625,104.59,33,3450.15,-1.32,-0.04,0,59.4,1.72,-8.91,-0.26,69.51,0.28,2
8,Entry short,2025-10-21 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.137671|rs_vs_spy=-2.990102|gap_atr=-0.123405|ext_atr=0.14524|risk_atr=0.154139,104.55,33,3450.15,-1.32,-0.04,0,59.4,1.72,-8.91,-0.26,69.51,0.28,2
9,Exit short,2025-10-21 10:05,sl1|exit_reason=stop|mfe_r=0,105.54,65,6807.45,-52.65,-0.77,0,13.65,0.20,-52.65,-0.77,16.86,0.07,1
9,Entry short,2025-10-21 10:00,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.328838|rs_vs_spy=-2.622018|gap_atr=-0.123405|ext_atr=0.012947|risk_atr=0.08,104.73,65,6807.45,-52.65,-0.77,0,13.65,0.20,-52.65,-0.77,16.86,0.07,1
10,Exit short,2025-10-21 15:35,sl1|exit_reason=time|mfe_r=0.373149,102,31,3161.38,-0.62,-0.02,0,17.98,0.57,-4.65,-0.15,16.24,0.06,6
10,Entry short,2025-10-21 15:05,sl1|setup=lod_break|side=short|grade=B|size=half|score=4|window=power|tier=neutral|rvol=1.046143|rs_vs_spy=-5.416621|gap_atr=-0.123405|ext_atr=0.291284|risk_atr=0.16745,101.98,31,3161.38,-0.62,-0.02,0,17.98,0.57,-4.65,-0.15,16.24,0.06,6
11,Exit short,2025-10-22 10:00,sl1|exit_reason=stop|mfe_r=0,103.1,110,11236.5,-104.5,-0.93,0,38.5,0.34,-104.5,-0.93,-88.26,-0.35,1
11,Entry short,2025-10-22 09:55,sl1|setup=orb_break|side=short|grade=A|size=full|score=4|window=open|tier=neutral|rvol=1.619139|rs_vs_spy=-4.183254|gap_atr=0.262171|ext_atr=0.121769|risk_atr=0.095457,102.15,110,11236.5,-104.5,-0.93,0,38.5,0.34,-104.5,-0.93,-88.26,-0.35,1
12,Exit long,2025-10-22 15:10,sl1|exit_reason=be|mfe_r=0.877021,99.07,56,5550.16,-2.24,-0.04,0,42,0.76,-6.16,-0.11,-90.5,-0.36,3
12,Entry long,2025-10-22 14:55,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=1.796664|rs_vs_spy=-6.357179|gap_atr=0.262171|ext_atr=0.042814|risk_atr=0.092814,99.11,56,5550.16,-2.24,-0.04,0,42,0.76,-6.16,-0.11,-90.5,-0.36,3
13,Exit long,2025-10-23 09:45,sl1|exit_reason=be|mfe_r=0.772859,102.05,34,3471.06,-1.36,-0.04,0,37.06,1.07,-10.2,-0.29,-91.86,-0.37,2
13,Entry long,2025-10-23 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.655561|rs_vs_spy=1.759381|gap_atr=0.161448|ext_atr=0.118659|risk_atr=0.147691,102.09,34,3471.06,-1.36,-0.04,0,37.06,1.07,-10.2,-0.29,-91.86,-0.37,2
14,Exit long,2025-10-23 14:50,sl1|exit_reason=time|mfe_r=0.348321,105.86,34,3608.42,-9.18,-0.25,0,16.66,0.46,-18.02,-0.50,-101.04,-0.40,6
14,Entry long,2025-10-23 14:20,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.841919|rs_vs_spy=5.275748|gap_atr=0.161448|ext_atr=0.207399|risk_atr=0.150565,106.13,34,3608.42,-9.18,-0.25,0,16.66,0.46,-18.02,-0.50,-101.04,-0.40,6
15,Exit long,2025-10-24 10:30,sl1|exit_reason=be|mfe_r=1.006711,113.48,67,7605.84,-2.68,-0.04,0,98.49,1.29,-57.62,-0.76,-103.72,-0.41,10
15,Entry long,2025-10-24 09:40,sl1|setup=orb_break|side=long|grade=A|size=full|score=5|window=open|tier=neutral|rvol=1.584674|rs_vs_spy=1.983858|gap_atr=0.521802|ext_atr=0.135038|risk_atr=0.154152,113.52,67,7605.84,-2.68,-0.04,0,98.49,1.29,-57.62,-0.76,-103.72,-0.41,10
16,Exit long,2025-10-27 09:55,sl1|exit_reason=stop|mfe_r=0.123453,121.49,34,4231.3,-100.64,-2.38,0,11.56,0.27,-100.64,-2.38,-204.36,-0.82,3
16,Entry long,2025-10-27 09:40,sl1|setup=orb_retest|side=long|grade=A|size=full|score=5|window=open|tier=neutral|rvol=1.529926|rs_vs_spy=2.906862|gap_atr=0.36721|ext_atr=0.225191|risk_atr=0.29995,124.45,34,4231.3,-100.64,-2.38,0,11.56,0.27,-100.64,-2.38,-204.36,-0.82,3
17,Exit long,2025-10-27 15:40,sl1|exit_reason=time|mfe_r=0.471693,125.84,27,3392.28,5.4,0.16,0,22.95,0.68,-12.69,-0.37,-198.96,-0.80,6
17,Entry long,2025-10-27 15:10,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.994894|rs_vs_spy=3.684542|gap_atr=0.36721|ext_atr=0.288252|risk_atr=0.189717,125.64,27,3392.28,5.4,0.16,0,22.95,0.68,-12.69,-0.37,-198.96,-0.80,6
18,Exit short,2025-10-28 15:50,sl1|exit_reason=eod|mfe_r=1.420815,120.93,23,2847.86,66.47,2.33,0,69.46,2.44,-16.79,-0.59,-132.49,-0.53,12
18,Entry short,2025-10-28 14:50,sl1|setup=lod_break|side=short|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.83377|rs_vs_spy=-2.208291|gap_atr=0.109419|ext_atr=0.217253|risk_atr=0.220863,123.82,23,2847.86,66.47,2.33,0,69.46,2.44,-16.79,-0.59,-132.49,-0.53,12
19,Exit short,2025-10-29 09:50,sl1|exit_reason=stop|mfe_r=0.166134,123.55,17,2050.54,-49.81,-2.43,0,7.82,0.38,-49.81,-2.43,-182.3,-0.73,2
19,Entry short,2025-10-29 09:40,sl1|setup=orb_retest|side=short|grade=B|size=half|score=3|window=open|tier=neutral|rvol=0.761428|rs_vs_spy=-2.971668|gap_atr=0.253525|ext_atr=0.169552|risk_atr=0.301439,120.62,17,2050.54,-49.81,-2.43,0,7.82,0.38,-49.81,-2.43,-182.3,-0.73,2
20,Exit short,2025-10-29 14:50,sl1|exit_reason=stop|mfe_r=0,121.46,13,1528.54,-50.44,-3.30,0,0,0.00,-50.44,-3.30,-232.74,-0.93,3
20,Entry short,2025-10-29 14:35,sl1|setup=lod_break|side=short|grade=B|size=half|score=3|window=power|tier=neutral|rvol=0.70318|rs_vs_spy=-4.592375|gap_atr=0.253525|ext_atr=0.492811|risk_atr=0.4,117.58,13,1528.54,-50.44,-3.30,0,0,0.00,-50.44,-3.30,-232.74,-0.93,3
21,Exit short,2025-10-30 09:40,sl1|exit_reason=stop|mfe_r=0,119.78,54,6416.28,-51.84,-0.81,0,0,0.00,-51.84,-0.81,-284.58,-1.14,1
21,Entry short,2025-10-30 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.885717|rs_vs_spy=-1.569404|gap_atr=-0.414572|ext_atr=0.104128|risk_atr=0.096297,118.82,54,6416.28,-51.84,-0.81,0,0,0.00,-51.84,-0.81,-284.58,-1.14,1
22,Exit long,2025-10-30 10:10,sl1|exit_reason=trail|mfe_r=1.696692,123.41,65,7990.45,31.2,0.39,0,82.55,1.03,-13,-0.16,-253.38,-1.01,2
22,Entry long,2025-10-30 10:00,sl1|setup=orb_retest|side=long|grade=B|size=half|score=3|window=open|tier=neutral|rvol=0.764894|rs_vs_spy=1.421524|gap_atr=-0.414572|ext_atr=0.220895|risk_atr=0.08,122.93,65,7990.45,31.2,0.39,0,82.55,1.03,-13,-0.16,-253.38,-1.01,2
23,Exit long,2025-10-31 09:50,sl1|exit_reason=be|mfe_r=1.244138,128.95,43,5546.57,-1.72,-0.03,0,60.63,1.09,-22.36,-0.40,-255.1,-1.02,2
23,Entry long,2025-10-31 09:40,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.764788|rs_vs_spy=1.974842|gap_atr=0.272221|ext_atr=0.103078|risk_atr=0.11988,128.99,43,5546.57,-1.72,-0.03,0,60.63,1.09,-22.36,-0.40,-255.1,-1.02,2
24,Exit short,2025-11-03 09:45,sl1|exit_reason=trail|mfe_r=2.100369,130.03,44,5773.68,52.36,0.91,0,106.04,1.84,-23.76,-0.41,-202.74,-0.81,2
24,Entry short,2025-11-03 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=3|window=open|tier=neutral|rvol=0.897496|rs_vs_spy=-1.697788|gap_atr=0.337829|ext_atr=0.138934|risk_atr=0.118622,131.22,44,5773.68,52.36,0.91,0,106.04,1.84,-23.76,-0.41,-202.74,-0.81,2
25,Exit short,2025-11-03 10:10,sl1|exit_reason=trail|mfe_r=1.63014,125.52,62,7810.76,28.52,0.37,0,92.38,1.18,-44.64,-0.57,-174.22,-0.70,2
25,Entry short,2025-11-03 10:00,sl1|setup=pdl_break|side=short|grade=B|size=half|score=3|window=open|tier=neutral|rvol=0.977852|rs_vs_spy=-5.380725|gap_atr=0.337829|ext_atr=0.39306|risk_atr=0.084839,125.98,62,7810.76,28.52,0.37,0,92.38,1.18,-44.64,-0.57,-174.22,-0.70,2
26,Exit short,2025-11-03 14:55,sl1|exit_reason=time|mfe_r=0.12483,122.17,27,3286.44,-12.15,-0.37,0,5.67,0.17,-38.88,-1.18,-186.37,-0.75,6
26,Entry short,2025-11-03 14:25,sl1|setup=lod_break|side=short|grade=B|size=half|score=3|window=power|tier=neutral|rvol=0.96536|rs_vs_spy=-8.729923|gap_atr=0.337829|ext_atr=0.416096|risk_atr=0.194517,121.72,27,3286.44,-12.15,-0.37,0,5.67,0.17,-38.88,-1.18,-186.37,-0.75,6
27,Exit long,2025-11-05 10:05,sl1|exit_reason=stop|mfe_r=0.06045,113.95,27,3126.87,-50.22,-1.61,0,2.43,0.08,-50.22,-1.61,-236.59,-0.95,3
27,Entry long,2025-11-05 09:50,sl1|setup=orb_retest|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.794955|rs_vs_spy=1.534668|gap_atr=0.309201|ext_atr=0.254482|risk_atr=0.182086,115.81,27,3126.87,-50.22,-1.61,0,2.43,0.08,-50.22,-1.61,-236.59,-0.95,3
28,Exit long,2025-11-05 15:30,sl1|exit_reason=time|mfe_r=0.061082,116.58,20,2350.4,-18.8,-0.80,0,2.6,0.11,-32.4,-1.38,-255.39,-1.02,6
28,Entry long,2025-11-05 15:00,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.584181|rs_vs_spy=2.573824|gap_atr=0.309201|ext_atr=0.276726|risk_atr=0.245731,117.52,20,2350.4,-18.8,-0.80,0,2.6,0.11,-32.4,-1.38,-255.39,-1.02,6
29,Exit short,2025-11-06 10:05,sl1|exit_reason=stop|mfe_r=0.251595,117.88,36,4193.28,-50.4,-1.20,0,11.52,0.27,-50.4,-1.20,-305.79,-1.22,3
29,Entry short,2025-11-06 09:50,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.884212|rs_vs_spy=-2.022191|gap_atr=0.227422|ext_atr=0.2274|risk_atr=0.137509,116.48,36,4193.28,-50.4,-1.20,0,11.52,0.27,-50.4,-1.20,-305.79,-1.22,3
30,Exit short,2025-11-07 09:55,sl1|exit_reason=stop|mfe_r=0.009768,104.88,16,1628.16,-49.92,-3.07,0,0.16,0.01,-49.92,-3.07,-355.71,-1.42,4
30,Entry short,2025-11-07 09:35,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.042216|rs_vs_spy=-2.017703|gap_atr=-0.493773|ext_atr=0.200153|risk_atr=0.306363,101.76,16,1628.16,-49.92,-3.07,0,0.16,0.01,-49.92,-3.07,-355.71,-1.42,4
31,Exit long,2025-11-07 15:50,sl1|exit_reason=eod|mfe_r=0.749055,110.67,20,2185.8,27.6,1.26,0,36.2,1.66,-3.8,-0.17,-328.11,-1.31,15
31,Entry long,2025-11-07 14:35,sl1|setup=hod_break|side=long|grade=B|size=half|score=3|window=power|tier=neutral|rvol=1.016736|rs_vs_spy=4.575833|gap_atr=-0.493773|ext_atr=0.433728|risk_atr=0.243702,109.29,20,2185.8,27.6,1.26,0,36.2,1.66,-3.8,-0.17,-328.11,-1.31,15
32,Exit short,2025-11-10 10:00,sl1|exit_reason=stop|mfe_r=0,116.09,55,6333.25,-51.7,-0.82,0,26.95,0.43,-51.7,-0.82,-379.81,-1.52,1
32,Entry short,2025-11-10 09:55,sl1|setup=vwap_loss|side=short|grade=B|size=half|score=3|window=open|tier=neutral|rvol=1.055371|rs_vs_spy=-0.332904|gap_atr=0.402955|ext_atr=0.039232|risk_atr=0.089232,115.15,55,6333.25,-51.7,-0.82,0,26.95,0.43,-51.7,-0.82,-379.81,-1.52,1
33,Exit short,2025-11-11 09:40,sl1|exit_reason=stop|mfe_r=0,107.99,125,13393.75,-105,-0.78,0,12.5,0.09,-105,-0.78,-484.81,-1.94,1
33,Entry short,2025-11-11 09:35,sl1|setup=orb_break|side=short|grade=A|size=full|score=4|window=open|tier=neutral|rvol=2.847407|rs_vs_spy=-6.055361|gap_atr=0.407137|ext_atr=0.16391|risk_atr=0.08,107.15,125,13393.75,-105,-0.78,0,12.5,0.09,-105,-0.78,-484.81,-1.94,1
34,Exit short,2025-11-11 14:40,sl1|exit_reason=time|mfe_r=0.295119,101.72,29,2955.68,5.8,0.20,0,28.42,0.96,-25.23,-0.85,-479.01,-1.92,6
34,Entry short,2025-11-11 14:10,sl1|setup=lod_break|side=short|grade=A|size=full|score=4|window=power|tier=neutral|rvol=2.850048|rs_vs_spy=-11.030947|gap_atr=0.407137|ext_atr=0.503253|risk_atr=0.338877,101.92,29,2955.68,5.8,0.20,0,28.42,0.96,-25.23,-0.85,-479.01,-1.92,6
35,Exit long,2025-11-12 09:40,sl1|exit_reason=stop|mfe_r=0,103.93,60,6288,-52.2,-0.83,0,4.8,0.08,-52.2,-0.83,-531.21,-2.12,1
35,Entry long,2025-11-12 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.887496|rs_vs_spy=0.550781|gap_atr=0.18961|ext_atr=0.0292|risk_atr=0.08,104.8,60,6288,-52.2,-0.83,0,4.8,0.08,-52.2,-0.83,-531.21,-2.12,1
36,Exit short,2025-11-12 10:25,sl1|exit_reason=time|mfe_r=0.217689,98.1,21,2058.63,-1.47,-0.07,0,10.08,0.49,-43.05,-2.09,-532.68,-2.13,6
36,Entry short,2025-11-12 09:55,sl1|setup=pdl_retest|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.322247|rs_vs_spy=-5.750238|gap_atr=0.18961|ext_atr=0.326001|risk_atr=0.222197,98.03,21,2058.63,-1.47,-0.07,0,10.08,0.49,-43.05,-2.09,-532.68,-2.13,6
37,Exit short,2025-11-13 09:45,sl1|exit_reason=trail|mfe_r=1.588828,86.27,57,4973.82,56.43,1.13,0,157.32,3.16,-13.68,-0.28,-476.25,-1.90,2
37,Entry short,2025-11-13 09:35,sl1|setup=orb_break|side=short|grade=A|size=full|score=5|window=open|tier=neutral|rvol=3.725364|rs_vs_spy=-3.730835|gap_atr=-0.329421|ext_atr=0.138173|risk_atr=0.165156,87.26,57,4973.82,56.43,1.13,0,157.32,3.16,-13.68,-0.28,-476.25,-1.90,2
38,Exit short,2025-11-13 10:05,sl1|exit_reason=stop|mfe_r=0,88.04,104,9052.16,-104,-1.15,0,11.44,0.13,-104,-1.15,-580.25,-2.32,1
38,Entry short,2025-11-13 10:00,sl1|setup=vwap_loss|side=short|grade=A|size=full|score=5|window=open|tier=neutral|rvol=3.570907|rs_vs_spy=-3.87149|gap_atr=-0.329421|ext_atr=0.040096|risk_atr=0.090096,87.04,104,9052.16,-104,-1.15,0,11.44,0.13,-104,-1.15,-580.25,-2.32,1
39,Exit short,2025-11-13 11:00,sl1|exit_reason=stop|mfe_r=0.377559,88.75,58,5095.88,-51.62,-1.01,0,20.88,0.41,-51.62,-1.01,-631.87,-2.53,2
39,Entry short,2025-11-13 10:50,sl1|setup=vwap_loss|side=short|grade=A|size=half|score=5|window=midday|tier=neutral|rvol=2.816461|rs_vs_spy=-2.590167|gap_atr=-0.329421|ext_atr=0.003743|risk_atr=0.08,87.86,58,5095.88,-51.62,-1.01,0,20.88,0.41,-51.62,-1.01,-631.87,-2.53,2
40,Exit long,2025-11-14 09:50,sl1|exit_reason=trail|mfe_r=2.54935,87.05,118,10123.22,148.68,1.47,0,251.34,2.48,-3.54,-0.03,-483.19,-1.93,2
40,Entry long,2025-11-14 09:40,sl1|setup=orb_break|side=long|grade=A|size=full|score=4|window=open|tier=neutral|rvol=1.572978|rs_vs_spy=3.976918|gap_atr=-0.596666|ext_atr=0.103639|risk_atr=0.08,85.79,118,10123.22,148.68,1.47,0,251.34,2.48,-3.54,-0.03,-483.19,-1.93,2
41,Exit long,2025-11-14 10:50,sl1|exit_reason=trail|mfe_r=2.511237,87.81,43,3702.3,73.53,1.99,0,124.7,3.37,-0.86,-0.02,-409.66,-1.64,5
41,Entry long,2025-11-14 10:25,sl1|setup=vwap_reclaim|side=long|grade=A|size=half|score=4|window=midday|tier=neutral|rvol=1.80858|rs_vs_spy=3.884547|gap_atr=-0.596666|ext_atr=0.0603|risk_atr=0.1103,86.1,43,3702.3,73.53,1.99,0,124.7,3.37,-0.86,-0.02,-409.66,-1.64,5
42,Exit long,2025-11-14 15:05,sl1|exit_reason=stop|mfe_r=0.155029,85.22,45,3886.2,-51.3,-1.32,0,6.75,0.17,-51.3,-1.32,-460.96,-1.84,2
42,Entry long,2025-11-14 14:55,sl1|setup=vwap_reclaim|side=long|grade=B|size=half|score=3|window=power|tier=neutral|rvol=1.499676|rs_vs_spy=3.477454|gap_atr=-0.596666|ext_atr=0.05402|risk_atr=0.10402,86.36,45,3886.2,-51.3,-1.32,0,6.75,0.17,-51.3,-1.32,-460.96,-1.84,2
43,Exit short,2025-11-18 09:45,sl1|exit_reason=stop|mfe_r=0,83.75,62,5140.42,-52.08,-1.01,0,16.12,0.31,-52.08,-1.01,-513.04,-2.05,1
43,Entry short,2025-11-18 09:40,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.400448|rs_vs_spy=-0.705067|gap_atr=-0.242232|ext_atr=0.131155|risk_atr=0.08,82.91,62,5140.42,-52.08,-1.01,0,16.12,0.31,-52.08,-1.01,-513.04,-2.05,1
44,Exit long,2025-11-18 15:05,sl1|exit_reason=time|mfe_r=0.118116,92.67,26,2430.74,-21.32,-0.88,0,5.2,0.21,-29.64,-1.22,-534.36,-2.14,6
44,Entry long,2025-11-18 14:35,sl1|setup=hod_break|side=long|grade=B|size=half|score=4|window=power|tier=neutral|rvol=0.991501|rs_vs_spy=11.493275|gap_atr=-0.242232|ext_atr=0.492902|risk_atr=0.186436,93.49,26,2430.74,-21.32,-0.88,0,5.2,0.21,-29.64,-1.22,-534.36,-2.14,6
45,Exit long,2025-11-19 09:45,sl1|exit_reason=be|mfe_r=1.388852,94.17,49,4616.78,-2.45,-0.05,0,67.62,1.46,-14.7,-0.32,-536.81,-2.15,2
45,Entry long,2025-11-19 09:35,sl1|setup=pdh_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.930202|rs_vs_spy=1.070657|gap_atr=0.24525|ext_atr=0.058767|risk_atr=0.099839,94.22,49,4616.78,-2.45,-0.05,0,67.62,1.46,-14.7,-0.32,-536.81,-2.15,2
46,Exit short,2025-11-20 15:50,sl1|exit_reason=eod|mfe_r=0.70967,84.23,19,1634.57,34.2,2.09,0,34.58,2.12,-0.38,-0.02,-502.61,-2.01,4
46,Entry short,2025-11-20 15:30,sl1|setup=lod_break|side=short|grade=B|size=half|score=3|window=power|tier=neutral|rvol=1.037333|rs_vs_spy=-10.775199|gap_atr=0.443645|ext_atr=0.801696|risk_atr=0.263218,86.03,19,1634.57,34.2,2.09,0,34.58,2.12,-0.38,-0.02,-502.61,-2.01,4
47,Exit long,2025-11-21 09:55,sl1|exit_reason=trail|mfe_r=1.899619,87.84,57,4965.27,41.61,0.84,0,92.34,1.86,-44.46,-0.90,-461,-1.84,3
47,Entry long,2025-11-21 09:40,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=1.029937|rs_vs_spy=1.914612|gap_atr=0.090765|ext_atr=0.114805|risk_atr=0.082484,87.11,57,4965.27,41.61,0.84,0,92.34,1.86,-44.46,-0.90,-461,-1.84,3
48,Exit short,2025-11-21 11:10,sl1|exit_reason=trail|mfe_r=1.600269,80.77,20,1644.4,29,1.76,0,79.4,4.83,-14.8,-0.90,-432,-1.73,8
48,Entry short,2025-11-21 10:30,sl1|setup=pdl_retest|side=short|grade=A|size=half|score=5|window=midday|tier=neutral|rvol=1.517647|rs_vs_spy=-3.513384|gap_atr=0.090765|ext_atr=0.389831|risk_atr=0.238217,82.22,20,1644.4,29,1.76,0,79.4,4.83,-14.8,-0.90,-432,-1.73,8
49,Exit long,2025-11-24 09:40,sl1|exit_reason=stop|mfe_r=0,87.19,59,5196.13,-51.92,-1.00,0,51.33,0.99,-51.92,-1.00,-483.92,-1.94,1
49,Entry long,2025-11-24 09:35,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.567536|rs_vs_spy=2.025981|gap_atr=0.279339|ext_atr=0.034076|risk_atr=0.08,88.07,59,5196.13,-51.92,-1.00,0,51.33,0.99,-51.92,-1.00,-483.92,-1.94,1
50,Exit long,2025-11-24 10:25,sl1|exit_reason=time|mfe_r=0.477486,89.49,30,2695.8,-11.1,-0.41,0,22.8,0.85,-44.4,-1.65,-495.02,-1.98,6
50,Entry long,2025-11-24 09:55,sl1|setup=pdh_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.643806|rs_vs_spy=4.070432|gap_atr=0.279339|ext_atr=0.177745|risk_atr=0.156006,89.86,30,2695.8,-11.1,-0.41,0,22.8,0.85,-44.4,-1.65,-495.02,-1.98,6
51,Exit short,2025-11-25 10:45,sl1|exit_reason=stop|mfe_r=0.711315,88.46,23,1983.98,-50.6,-2.55,0,34.73,1.75,-50.6,-2.55,-545.62,-2.18,13
51,Entry short,2025-11-25 09:40,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.522028|rs_vs_spy=-3.185582|gap_atr=-0.246667|ext_atr=0.154078|risk_atr=0.206446,86.26,23,1983.98,-50.6,-2.55,0,34.73,1.75,-50.6,-2.55,-545.62,-2.18,13
52,Exit long,2025-11-26 09:50,sl1|exit_reason=be|mfe_r=0.916393,93.91,52,4927,-43.68,-0.89,0,44.2,0.90,-43.68,-0.89,-589.3,-2.36,2
52,Entry long,2025-11-26 09:40,sl1|setup=orb_break|side=long|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.52781|rs_vs_spy=0.765006|gap_atr=0.489816|ext_atr=0.197263|risk_atr=0.09319,94.75,52,4927,-43.68,-0.89,0,44.2,0.90,-43.68,-0.89,-589.3,-2.36,2
53,Exit short,2025-11-28 09:50,sl1|exit_reason=be|mfe_r=0.856744,95.31,52,4954.04,-2.08,-0.04,0,41.6,0.84,-13,-0.26,-591.38,-2.37,2
53,Entry short,2025-11-28 09:40,sl1|setup=orb_break|side=short|grade=B|size=half|score=4|window=open|tier=neutral|rvol=0.258827|rs_vs_spy=-1.098747|gap_atr=0.163947|ext_atr=0.082246|risk_atr=0.096267,95.27,52,4954.04,-2.08,-0.04,0,41.6,0.84,-13,-0.26,-591.38,-2.37,2
54,Exit long,2025-12-01 10:20,sl1|exit_reason=be|mfe_r=0.763108,93.53,27,2526.39,-1.08,-0.04,0,37.26,1.47,-6.48,-0.26,-592.46,-2.37,7
